run,trial,ytrue,ypred,x,name
0,0,-0.11,-0.66,"[-0.62, -0.56, -0.53, -1.0, -0.59]",plasma
0,1,-0.39,0.45,"[-0.06, -0.09, -0.01, -1.0, -0.59]",plasma
0,2,-0.62,0.02,"[-0.56, -0.3, -0.34, -1.0, 0.75]",plasma
0,3,0.4,0.08,"[-0.75, -0.81, -0.69, 1.0, 0.75]",plasma
0,4,-0.49,-0.15,"[-0.81, -0.82, -0.81, -1.0, -0.44]",plasma
1,0,-0.47,-0.34,"[-0.03, -0.11, -0.5, -1.0, -0.03]",plasma
1,1,-0.38,-0.45,"[0.11, -0.3, -0.54, -1.0, -0.5]",plasma
1,2,-0.66,-0.63,"[-0.78, -0.6, -0.68, -1.0, -0.41]",plasma
1,3,-0.74,-0.55,"[-0.66, -0.61, -0.68, -1.0, 0.16]",plasma
1,4,-0.33,-0.58,"[-0.53, -0.43, -0.46, -1.0, 0.28]",plasma
2,0,-0.27,-0.68,"[-0.78, -0.68, -0.62, -1.0, -0.34]",plasma
2,1,-0.24,0.34,"[-0.21, -0.67, -0.71, -1.0, 1.0]",plasma
2,2,-0.67,-0.28,"[-0.77, -0.67, -0.69, -1.0, -0.47]",plasma
2,3,-0.15,-0.35,"[-0.51, -0.73, -0.81, -1.0, 0.5]",plasma
2,4,-0.94,0.34,"[-0.04, 0.37, -0.03, 1.0, -0.56]",plasma
3,0,-0.17,-0.85,"[-0.76, -0.72, -0.81, -1.0, -0.69]",plasma
3,1,-0.43,0.18,"[-0.56, -0.58, -0.69, 1.0, 0.59]",plasma
3,2,-0.44,-0.25,"[-0.66, -0.62, -0.67, -1.0, -0.62]",plasma
3,3,-0.68,-0.39,"[-0.59, -0.48, -0.62, -1.0, -0.56]",plasma
3,4,-0.51,0.02,"[-0.86, -0.51, -0.83, -1.0, 0.66]",plasma
4,0,-0.48,-0.61,"[-0.61, -0.6, -0.69, -1.0, -0.16]",plasma
4,1,-0.64,-0.53,"[-0.65, -0.64, -0.56, -1.0, -0.31]",plasma
4,2,-0.58,-0.54,"[-0.57, -0.62, -0.74, -1.0, 0.06]",plasma
4,3,-0.38,-0.25,"[0.11, -0.3, -0.54, -1.0, -0.5]",plasma
4,4,0.04,-0.39,"[-0.5, -0.33, -0.23, -1.0, -0.47]",plasma
5,0,-0.5,-0.52,"[-0.64, -0.58, -0.68, -1.0, -0.22]",plasma
5,1,-0.63,-0.6,"[-0.68, -0.27, -0.45, -1.0, -0.59]",plasma
5,2,-0.74,-0.67,"[-0.66, -0.59, -0.78, -1.0, -0.75]",plasma
5,3,-0.9,0.42,"[1.0, 0.37, -0.17, -1.0, -0.34]",plasma
5,4,0.1,0.42,"[-0.47, -0.36, -0.49, 1.0, -0.03]",plasma
6,0,-0.68,-0.67,"[-0.71, -0.6, -0.61, -1.0, -0.41]",plasma
6,1,-0.35,-0.4,"[-0.38, -0.03, -0.4, -1.0, -0.19]",plasma
6,2,-0.66,-0.64,"[-0.66, -0.46, -0.55, -1.0, -0.56]",plasma
6,3,-0.62,-0.62,"[-0.67, -0.59, -0.61, -1.0, -0.06]",plasma
6,4,-0.28,-0.52,"[-0.69, -0.42, -0.44, -1.0, 0.25]",plasma
7,0,-0.55,-0.79,"[-0.62, -0.64, -0.66, -1.0, -0.06]",plasma
7,1,-0.25,-0.67,"[-0.88, -0.7, -0.77, -1.0, 0.56]",plasma
7,2,-0.68,0.35,"[-0.56, -0.45, -0.48, 1.0, 0.81]",plasma
7,3,-0.76,-0.45,"[-0.6, -0.13, -0.54, -1.0, -0.47]",plasma
7,4,-0.47,-0.49,"[-0.46, -0.61, -0.59, -1.0, 0.72]",plasma
8,0,-0.8,-0.75,"[-0.65, -0.55, -0.66, -1.0, -0.91]",plasma
8,1,-0.41,-0.62,"[-0.61, -0.54, -0.49, -1.0, -0.44]",plasma
8,2,-0.95,-0.26,"[-0.38, -0.24, -0.42, -1.0, -0.16]",plasma
8,3,-0.6,-0.34,"[-0.73, -0.25, -0.4, -1.0, 0.41]",plasma
8,4,-0.46,0.35,"[-0.56, -0.12, -0.48, 1.0, 0.44]",plasma
9,0,-0.69,3.24,"[0.8, 1.0, 0.26, -1.0, 0.09]",plasma
9,1,-0.51,0.52,"[-0.75, -0.78, -0.88, -1.0, -0.34]",plasma
9,2,-0.51,-0.28,"[-0.1, 0.34, -0.07, -1.0, -0.59]",plasma
9,3,0.0,0.42,"[-0.24, -0.28, -0.36, 1.0, -0.34]",plasma
9,4,-0.61,-0.48,"[-0.32, -0.62, -0.79, -1.0, -0.31]",plasma
10,0,-0.35,0.23,"[-0.11, -0.17, -0.48, 1.0, 0.19]",plasma
10,1,-0.16,0.45,"[-0.63, -0.43, -0.62, -1.0, -0.19]",plasma
10,2,-0.62,-0.6,"[-0.95, -0.71, -0.76, -1.0, 0.72]",plasma
10,3,-0.18,-0.45,"[-0.49, -0.4, -0.56, -1.0, 0.34]",plasma
10,4,-0.72,-0.26,"[-0.63, -0.04, -0.48, -1.0, -0.16]",plasma
11,0,-0.37,2.1,"[-0.02, -0.14, -0.52, 1.0, -0.38]",plasma
11,1,-0.9,0.16,"[1.0, 0.37, -0.17, -1.0, -0.34]",plasma
11,2,-0.44,-0.45,"[-0.32, -0.25, -0.36, -1.0, -0.34]",plasma
11,3,-0.03,-0.28,"[-0.21, -0.05, -0.12, -1.0, -0.22]",plasma
11,4,-0.69,-0.58,"[-0.53, -0.44, -0.66, -1.0, 0.28]",plasma
12,0,-0.8,-0.75,"[-0.65, -0.55, -0.66, -1.0, -0.91]",plasma
12,1,-0.67,-0.72,"[-0.77, -0.67, -0.69, -1.0, -0.47]",plasma
12,2,-0.46,-0.45,"[-0.47, -0.35, -0.53, -1.0, -0.38]",plasma
12,3,-0.47,0.35,"[0.0, 0.7, 0.05, -1.0, -0.25]",plasma
12,4,-0.11,-0.56,"[-0.62, -0.56, -0.53, -1.0, -0.59]",plasma
13,0,-0.48,0.02,"[-0.9, -0.82, -0.87, -1.0, 0.69]",plasma
13,1,-0.1,0.32,"[-0.68, -0.44, -0.44, 1.0, 0.72]",plasma
13,2,0.11,-0.2,"[-0.72, -0.4, -0.58, 1.0, 0.34]",plasma
13,3,-0.15,-0.35,"[-0.5, -0.66, -0.43, -1.0, 0.44]",plasma
13,4,-0.47,-0.34,"[-0.46, -0.61, -0.59, -1.0, 0.72]",plasma
14,0,-0.71,0.17,"[-0.84, -0.79, -0.83, -1.0, 0.47]",plasma
14,1,-0.99,-0.51,"[-0.52, -0.38, -0.58, -1.0, 0.44]",plasma
14,2,-0.33,-1.07,"[-0.59, -0.5, -0.71, -1.0, -0.16]",plasma
14,3,-0.28,-0.52,"[-0.31, -0.2, -0.48, -1.0, -0.31]",plasma
14,4,-0.53,-0.25,"[-0.3, -0.22, -0.1, -1.0, -0.31]",plasma
15,0,-0.64,-0.75,"[-0.82, -0.7, -0.77, -1.0, -0.44]",plasma
15,1,-0.23,-0.52,"[-0.31, -0.45, -0.67, -1.0, -0.19]",plasma
15,2,-0.33,0.11,"[-0.82, -0.63, -0.7, -1.0, 0.59]",plasma
15,3,-0.75,-0.31,"[-0.79, -0.62, -0.68, -1.0, 0.44]",plasma
15,4,-0.42,-0.42,"[-0.66, -0.46, -0.66, -1.0, 0.72]",plasma
16,0,-0.46,0.13,"[-0.57, -0.28, -0.59, -1.0, 0.97]",plasma
16,1,-0.02,-0.61,"[-0.77, -0.61, -0.67, -1.0, 0.47]",plasma
16,2,-0.66,0.68,"[-0.78, -0.6, -0.68, -1.0, -0.41]",plasma
16,3,-0.79,-0.34,"[0.19, -0.4, -0.55, -1.0, -0.09]",plasma
16,4,-0.76,-0.52,"[-0.48, -0.04, -0.35, -1.0, -0.69]",plasma
17,0,-0.68,2.13,"[0.64, -0.44, -0.61, 1.0, 0.69]",plasma
17,1,-0.22,1.52,"[-0.86, -0.91, -0.74, -1.0, 0.25]",plasma
17,2,-0.62,0.12,"[-0.16, -0.13, -0.24, -1.0, -0.56]",plasma
17,3,-0.51,-0.52,"[-0.69, -0.62, -0.79, -1.0, -0.06]",plasma
17,4,0.63,-0.52,"[-0.67, -0.74, -0.73, -1.0, -0.06]",plasma
18,0,-0.46,2.3,"[-0.56, -0.12, -0.48, 1.0, 0.44]",plasma
18,1,-0.72,0.34,"[-0.63, -0.04, -0.48, -1.0, -0.16]",plasma
18,2,-0.47,-1.04,"[-0.68, -0.47, -0.53, -1.0, -0.03]",plasma
18,3,-0.68,0.48,"[0.64, -0.44, -0.61, 1.0, 0.69]",plasma
18,4,-0.5,-0.61,"[-0.64, -0.58, -0.68, -1.0, -0.22]",plasma
19,0,-0.51,0.12,"[-0.96, -0.82, -0.88, -1.0, 0.72]",plasma
19,1,-0.54,-0.34,"[-0.68, -0.49, -0.61, -1.0, 0.38]",plasma
19,2,-0.05,-0.45,"[-0.49, -0.28, -0.63, -1.0, -0.19]",plasma
19,3,0.73,-0.42,"[-0.88, -0.7, -0.7, -1.0, 0.09]",plasma
19,4,-0.73,0.24,"[-0.48, -0.13, -0.39, -1.0, -0.03]",plasma
20,0,-0.17,-0.52,"[-0.51, -0.28, -0.57, -1.0, -0.25]",plasma
20,1,-0.15,0.02,"[-0.5, -0.66, -0.43, -1.0, 0.44]",plasma
20,2,-0.39,-0.21,"[-0.69, -0.55, -0.63, -1.0, -0.16]",plasma
20,3,-0.3,-0.41,"[-0.72, -0.86, -0.87, -1.0, 0.69]",plasma
20,4,-0.43,-0.14,"[-0.28, -0.36, -0.58, -1.0, 0.16]",plasma
21,0,-0.71,-0.65,"[-0.12, -0.04, -0.43, -1.0, -0.88]",plasma
21,1,-0.56,-0.53,"[-0.7, -0.54, -0.34, -1.0, -0.06]",plasma
21,2,-0.15,-0.42,"[-0.5, -0.66, -0.43, -1.0, 0.44]",plasma
21,3,-0.33,-0.22,"[-0.53, -0.43, -0.46, -1.0, 0.28]",plasma
21,4,-0.35,-0.45,"[-0.2, 0.17, -0.27, -1.0, -0.62]",plasma
22,0,-0.26,-0.68,"[-0.39, -0.48, -0.49, -1.0, -0.09]",plasma
22,1,-0.67,-0.85,"[-0.81, -0.86, -0.84, -1.0, -0.81]",plasma
22,2,-0.67,-0.52,"[-0.76, -0.75, -0.7, -1.0, -0.19]",plasma
22,3,-0.01,-0.48,"[-0.83, -0.73, -0.75, -1.0, 0.62]",plasma
22,4,-0.41,-0.42,"[-0.61, -0.54, -0.49, -1.0, -0.44]",plasma
23,0,-0.59,-0.84,"[-0.98, -0.85, -0.89, -1.0, -0.47]",plasma
23,1,-0.7,-0.18,"[-0.25, -0.33, -0.63, -1.0, 0.34]",plasma
23,2,-0.54,-0.48,"[-0.46, -0.28, -0.41, -1.0, 0.12]",plasma
23,3,-0.36,-0.66,"[-0.84, -0.83, -0.79, -1.0, -0.03]",plasma
23,4,-0.76,-0.42,"[-0.48, -0.04, -0.35, -1.0, -0.69]",plasma
