run,trial,ytrue,ypred,x,name
0,0,-0.15,-0.69,"[-0.67, -0.71, -0.63, -0.85, -0.6]",mileage
0,1,-0.34,0.04,"[0.5, -0.07, -0.25, -0.16, 0.2]",mileage
0,2,-0.79,0.34,"[-0.5, 0.56, 0.22, 0.46, 1.0]",mileage
0,3,-0.68,-0.54,"[-1.0, 0.22, 0.13, 0.72, 1.0]",mileage
0,4,0.01,0.42,"[1.0, -0.43, -0.64, -0.73, -0.6]",mileage
1,0,0.06,-0.59,"[-0.17, -0.68, -0.68, -0.85, -0.6]",mileage
1,1,-0.79,0.35,"[0.0, 0.32, 0.13, 0.29, 1.0]",mileage
1,2,0.5,0.04,"[0.67, -0.77, -0.79, -0.91, -0.6]",mileage
1,3,-0.15,0.07,"[-0.67, -0.71, -0.63, -0.85, -0.6]",mileage
1,4,-0.79,-0.45,"[-0.67, 0.59, 0.57, 0.72, 1.0]",mileage
2,0,-0.15,-0.67,"[-1.0, -0.4, -0.55, -0.78, -0.6]",mileage
2,1,-0.63,0.03,"[-0.5, -0.06, -0.41, -0.06, 0.2]",mileage
2,2,-0.84,0.53,"[-0.67, 0.61, 0.24, 0.46, 1.0]",mileage
2,3,0.49,0.12,"[0.83, -0.79, -0.79, -0.91, -0.6]",mileage
2,4,-0.57,-0.34,"[-1.0, 0.04, 0.02, 0.21, 1.0]",mileage
3,0,-0.49,0.12,"[0.0, 0.15, -0.3, -0.06, 0.2]",mileage
3,1,0.3,-1.66,"[0.5, -0.47, -0.52, -0.57, -0.6]",mileage
3,2,-0.6,0.46,"[0.5, 0.33, 0.0, 0.46, 1.0]",mileage
3,3,-0.68,-0.2,"[-0.5, 0.23, 0.13, 0.29, 1.0]",mileage
3,4,0.53,0.42,"[0.83, -0.75, -0.83, -0.89, -0.6]",mileage
4,0,-0.68,1.2,"[-0.5, 0.4, 0.08, 0.46, 1.0]",mileage
4,1,-0.03,1.12,"[0.83, -0.5, -0.59, -0.65, -0.6]",mileage
4,2,-0.84,-0.42,"[-0.5, 0.64, 0.46, 0.46, 1.0]",mileage
4,3,-0.24,0.12,"[0.33, -0.36, -0.36, -0.55, -0.6]",mileage
4,4,0.17,0.12,"[1.0, -0.45, -0.58, -0.77, -0.6]",mileage
5,0,-0.04,-0.54,"[0.0, -0.67, -0.6, -0.83, -0.6]",mileage
5,1,-0.06,0.12,"[0.83, -0.42, -0.59, -0.57, -0.6]",mileage
5,2,0.38,-0.81,"[-0.83, -1.0, -0.75, -0.98, -0.6]",mileage
5,3,-0.55,0.15,"[0.17, 0.29, 0.08, 0.22, 1.0]",mileage
5,4,0.22,0.12,"[1.0, -0.8, -0.77, -0.88, -0.6]",mileage
6,0,-0.03,-0.27,"[0.33, -0.61, -0.45, -0.74, -0.6]",mileage
6,1,-0.89,0.74,"[-0.67, 0.71, 0.76, 0.87, 1.0]",mileage
6,2,-0.39,0.12,"[0.33, -0.13, -0.47, -0.32, 0.2]",mileage
6,3,-0.73,0.27,"[-0.33, 0.61, 0.13, 0.29, 1.0]",mileage
6,4,-0.57,0.01,"[-0.17, 0.3, -0.3, -0.16, 0.2]",mileage
7,0,0.06,-0.23,"[1.0, -0.48, -0.59, -0.65, -0.6]",mileage
7,1,-0.22,0.12,"[0.67, -0.54, -0.41, -0.99, -1.0]",mileage
7,2,-0.52,-0.34,"[-0.5, -0.71, -0.52, -0.99, -1.0]",mileage
7,3,0.44,0.02,"[1.0, -0.66, -0.68, -0.8, -0.6]",mileage
7,4,-0.39,0.02,"[0.17, 0.03, -0.36, -0.16, 0.2]",mileage
8,0,-0.2,-0.48,"[-0.17, -0.47, -0.45, -0.74, -0.6]",mileage
8,1,-0.73,0.3,"[-0.33, 0.5, 0.13, 0.22, 1.0]",mileage
8,2,0.06,0.52,"[0.17, -0.81, -0.65, -0.85, -0.6]",mileage
8,3,0.69,0.29,"[0.67, -0.72, -0.79, -0.91, -0.6]",mileage
8,4,0.23,0.68,"[0.67, -0.71, -0.74, -0.84, -0.6]",mileage
9,0,0.44,1.0,"[1.0, -0.57, -0.59, -0.65, -0.6]",mileage
9,1,0.01,-0.68,"[-0.83, -0.71, -0.52, -0.75, -0.6]",mileage
9,2,0.2,0.28,"[0.17, -0.76, -0.76, -0.84, -0.6]",mileage
9,3,-0.57,0.62,"[0.5, 0.26, -0.09, 0.22, 1.0]",mileage
9,4,-0.57,-0.48,"[-1.0, 0.04, 0.02, 0.21, 1.0]",mileage
10,0,-0.41,-0.62,"[-0.5, -0.62, -0.54, -0.85, -0.6]",mileage
10,1,0.2,0.02,"[0.83, -0.42, -0.7, -0.73, -0.6]",mileage
10,2,0.37,0.15,"[0.83, -0.66, -0.82, -0.81, -0.6]",mileage
10,3,-0.52,-0.44,"[-0.83, -0.24, -0.3, -0.02, 0.2]",mileage
10,4,-0.57,-0.28,"[-0.83, -0.03, -0.41, -0.06, 0.2]",mileage
11,0,-0.03,-0.32,"[0.5, -0.11, -0.73, -0.62, -0.6]",mileage
11,1,-0.68,0.24,"[-0.5, 0.23, 0.13, 0.29, 1.0]",mileage
11,2,0.32,-0.45,"[0.67, -0.7, -0.77, -0.85, -0.6]",mileage
11,3,-0.34,-0.21,"[0.17, -0.37, -0.3, -0.94, -1.0]",mileage
11,4,-0.26,-0.45,"[-0.17, -0.24, -0.54, -0.73, -0.6]",mileage
12,0,-0.15,2.1,"[-0.33, -0.47, -0.68, -0.63, -0.6]",mileage
12,1,0.12,-0.45,"[0.17, -0.79, -0.77, -0.85, -0.6]",mileage
12,2,0.23,0.34,"[0.67, -0.71, -0.74, -0.84, -0.6]",mileage
12,3,0.62,0.16,"[0.33, -0.74, -0.74, -0.91, -0.6]",mileage
12,4,-0.73,0.45,"[-1.0, 0.13, 0.24, 0.41, 1.0]",mileage
13,0,-0.79,0.72,"[0.0, 0.28, -0.09, 0.21, 1.0]",mileage
13,1,-0.41,0.12,"[0.0, 0.16, -0.41, -0.19, 0.2]",mileage
13,2,-0.47,-0.95,"[-0.83, -0.05, -0.41, -0.06, 0.2]",mileage
13,3,-0.31,-1.52,"[-0.67, -0.49, -0.67, -0.73, -0.6]",mileage
13,4,0.11,-1.12,"[0.67, -0.87, -0.83, -0.89, -0.6]",mileage
14,0,-0.46,1.2,"[0.33, 0.03, 0.08, 0.22, 1.0]",mileage
14,1,0.01,1.52,"[-0.33, -0.71, -0.68, -0.89, -0.6]",mileage
14,2,0.49,-0.34,"[0.83, -0.79, -0.79, -0.91, -0.6]",mileage
14,3,-0.11,0.24,"[0.83, -0.43, -0.5, -0.55, -0.6]",mileage
14,4,0.11,0.37,"[0.67, -0.87, -0.83, -0.89, -0.6]",mileage
15,0,-0.2,-0.15,"[0.0, -0.21, -0.62, -0.32, 0.2]",mileage
15,1,0.44,-0.82,"[0.17, -0.88, -0.87, -0.94, -0.6]",mileage
15,2,-0.6,0.46,"[0.5, 0.33, 0.0, 0.46, 1.0]",mileage
15,3,-0.68,0.34,"[-1.0, 0.27, 0.57, 0.66, 1.0]",mileage
15,4,0.54,0.52,"[1.0, -0.8, -0.77, -0.88, -0.6]",mileage
16,0,-0.39,1.05,"[0.33, -0.13, -0.47, -0.32, 0.2]",mileage
16,1,-0.89,0.52,"[-0.5, 0.16, 0.46, 0.46, 1.0]",mileage
16,2,0.22,1.52,"[1.0, -0.8, -0.77, -0.88, -0.6]",mileage
16,3,0.49,-0.14,"[0.67, -0.53, -0.5, -0.74, -0.6]",mileage
16,4,-0.21,0.07,"[0.5, 0.02, -0.52, -0.01, 1.0]",mileage
17,0,-0.37,1.2,"[0.33, -0.17, -0.58, -0.32, 0.2]",mileage
17,1,-0.26,-0.55,"[-0.5, -0.27, -0.47, -0.33, 0.2]",mileage
17,2,-0.49,0.49,"[0.5, 0.32, 0.13, 0.51, 1.0]",mileage
17,3,-0.36,-0.6,"[-0.5, -0.55, -0.72, -0.63, -0.6]",mileage
17,4,-0.1,-0.53,"[-0.33, -0.64, -0.68, -0.75, -0.6]",mileage
18,0,-0.47,-0.42,"[0.0, -0.06, -0.54, -0.73, -0.6]",mileage
18,1,-0.21,-0.4,"[0.33, -0.55, -0.45, -0.74, -0.6]",mileage
18,2,-0.63,0.53,"[-0.17, 0.73, 0.35, 0.72, 1.0]",mileage
18,3,-0.29,0.12,"[0.83, 0.02, -0.3, -0.16, 0.2]",mileage
18,4,0.44,0.07,"[1.0, -0.71, -0.74, -0.84, -0.6]",mileage
19,0,-0.21,0.23,"[0.5, 0.02, -0.52, -0.01, 1.0]",mileage
19,1,-0.31,-0.43,"[-1.0, -0.31, -0.47, -0.33, 0.2]",mileage
19,2,0.17,-0.48,"[1.0, -0.45, -0.58, -0.77, -0.6]",mileage
19,3,-0.15,-0.48,"[-0.17, -0.65, -0.73, -0.89, -0.6]",mileage
19,4,0.17,-0.25,"[-0.33, -0.81, -0.77, -0.94, -0.6]",mileage
20,0,-0.73,2.1,"[-1.0, -0.16, 0.95, 1.0, 1.0]",mileage
20,1,-0.95,0.26,"[-1.0, 0.57, 0.67, 0.24, 1.0]",mileage
20,2,-0.18,0.42,"[0.17, -0.36, -0.54, -0.57, -0.6]",mileage
20,3,0.44,0.42,"[0.33, -0.89, -0.85, -0.88, -0.6]",mileage
20,4,-0.55,0.02,"[0.17, 0.08, -0.3, -0.06, 0.2]",mileage
21,0,-0.1,-0.72,"[0.17, -0.63, -0.68, -0.85, -0.6]",mileage
21,1,0.88,-0.3,"[0.67, -0.73, -0.98, -0.89, -0.6]",mileage
21,2,0.62,0.22,"[0.33, -0.74, -0.74, -0.91, -0.6]",mileage
21,3,0.39,1.12,"[0.83, -0.92, -0.85, -0.93, -0.6]",mileage
21,4,0.06,-0.45,"[-0.5, -0.86, -0.97, -1.0, -0.6]",mileage
