run,trial,ytrue,ypred,x,name
0,0,-0.57,1.2,"[-0.88, -0.87, -0.84, -0.34, -0.3]",abalone
0,1,-0.43,-0.44,"[-0.71, -0.68, -0.78, -0.01, -0.03]",abalone
0,2,-0.43,0.16,"[-0.13, 0.08, -0.67, 0.76, 0.76]",abalone
0,3,-0.36,-0.34,"[-0.26, 0.04, -0.69, 0.56, 0.61]",abalone
0,4,-0.21,-0.45,"[-0.53, -0.49, -0.73, 0.19, 0.2]",abalone
1,0,-0.29,1.24,"[-0.38, -0.34, -0.71, 0.39, 0.36]",abalone
1,1,-0.36,-0.34,"[-0.48, -0.32, -0.76, 0.29, 0.39]",abalone
1,2,-0.21,-0.22,"[-0.34, -0.15, -0.72, 0.58, 0.51]",abalone
1,3,-0.36,-0.24,"[-0.25, -0.21, -0.72, 0.41, 0.45]",abalone
1,4,-0.43,-0.39,"[-0.51, -0.37, -0.72, 0.33, 0.32]",abalone
2,0,-0.21,1.2,"[-0.38, -0.14, -0.68, 0.43, 0.47]",abalone
2,1,-0.5,-0.35,"[-0.57, -0.45, -0.73, 0.33, 0.27]",abalone
2,2,-0.79,-1.15,"[-0.94, -0.93, -0.88, -0.5, -0.5]",abalone
2,3,-0.57,-0.66,"[-0.8, -0.77, -0.81, -0.09, -0.05]",abalone
2,4,-0.14,0.12,"[-0.27, -0.01, -0.73, 0.56, 0.61]",abalone
3,0,-0.36,1.2,"[-0.38, -0.3, -0.7, 0.39, 0.38]",abalone
3,1,-0.5,-0.67,"[-0.75, -0.74, -0.8, -0.08, 0.01]",abalone
3,2,-0.36,-0.45,"[-0.58, -0.53, -0.74, 0.09, 0.12]",abalone
3,3,-0.07,-0.32,"[-0.62, -0.49, -0.72, 0.23, 0.36]",abalone
3,4,-0.36,-0.64,"[-0.88, -0.86, -0.84, -0.34, -0.31]",abalone
4,0,-0.43,1.2,"[-0.4, -0.04, -0.68, 0.46, 0.53]",abalone
4,1,-0.43,-0.48,"[-0.51, -0.22, -0.72, 0.36, 0.35]",abalone
4,2,0.21,-0.42,"[-0.37, -0.36, -0.7, 0.34, 0.32]",abalone
4,3,-0.36,0.19,"[-0.42, -0.4, -0.74, 0.36, 0.38]",abalone
4,4,-0.43,-0.34,"[-0.37, -0.2, -0.71, 0.46, 0.49]",abalone
5,0,-0.43,-0.34,"[-0.66, -0.52, -0.76, 0.09, 0.18]",abalone
5,1,-0.43,0.09,"[-0.23, 0.11, -0.65, 0.55, 0.58]",abalone
5,2,-0.36,-0.44,"[-0.61, -0.59, -0.75, 0.06, 0.12]",abalone
5,3,0.14,-0.34,"[-0.17, -0.17, -0.66, 0.45, 0.49]",abalone
5,4,-0.5,-0.48,"[-0.7, -0.62, -0.79, 0.06, 0.15]",abalone
6,0,-0.29,1.2,"[-0.36, -0.14, -0.67, 0.43, 0.5]",abalone
6,1,0.0,-0.53,"[-0.66, -0.56, -0.77, 0.16, 0.2]",abalone
6,2,-0.07,-0.12,"[-0.51, -0.43, -0.73, 0.24, 0.28]",abalone
6,3,-0.29,-0.21,"[-0.4, -0.2, -0.74, 0.45, 0.53]",abalone
6,4,-0.29,-0.12,"[-0.14, 0.07, -0.72, 0.58, 0.54]",abalone
7,0,-0.57,1.24,"[-0.68, -0.55, -0.79, 0.13, 0.2]",abalone
7,1,-0.43,-0.42,"[-0.54, -0.37, -0.73, 0.28, 0.35]",abalone
