run,trial,ytrue,ypred,x,name
0,0,0.65,2.15,"[0.56, -1.0, 0.0, -0.33, 0.29]",laborsupply
0,1,0.8,0.12,"[0.56, -1.0, -0.42, 0.0, -0.14]",laborsupply
0,2,0.5,-0.2,"[-0.78, 1.0, -0.47, -0.67, 0.04]",laborsupply
0,3,0.7,0.75,"[0.78, -1.0, -0.37, 0.33, 0.22]",laborsupply
0,4,0.69,0.55,"[-0.33, -1.0, -0.21, 0.0, 0.03]",laborsupply
1,0,0.69,-0.23,"[0.33, -1.0, 0.05, -1.0, 0.42]",laborsupply
1,1,0.7,0.14,"[0.78, -1.0, -0.47, -0.33, 0.09]",laborsupply
1,2,0.85,0.65,"[0.33, -1.0, -0.47, -1.0, 0.18]",laborsupply
1,3,0.74,0.35,"[-0.78, -1.0, -0.26, 0.0, -0.02]",laborsupply
1,4,0.71,0.72,"[0.11, -1.0, -0.32, -0.33, 0.06]",laborsupply
2,0,0.73,1.24,"[0.33, 1.0, 0.37, -0.67, 0.21]",laborsupply
2,1,0.64,-0.54,"[-0.33, -1.0, 0.05, -0.67, 0.23]",laborsupply
2,2,0.74,0.52,"[-0.78, -1.0, -0.21, -0.67, 0.47]",laborsupply
2,3,0.66,0.89,"[-1.0, -1.0, -0.79, -0.67, -0.06]",laborsupply
2,4,0.67,0.72,"[-0.33, -1.0, 0.37, -1.0, 0.33]",laborsupply
3,0,0.67,2.3,"[-0.56, 1.0, -0.58, -0.33, 0.2]",laborsupply
3,1,0.34,1.12,"[0.78, 1.0, -0.47, 0.33, -0.3]",laborsupply
3,2,0.64,-0.23,"[0.33, -1.0, 0.84, -1.0, 0.45]",laborsupply
3,3,0.73,0.29,"[1.0, -1.0, 0.05, -0.33, 0.13]",laborsupply
3,4,0.42,0.42,"[-1.0, -1.0, -0.37, -0.33, 0.26]",laborsupply
4,0,0.66,2.1,"[0.11, -1.0, 0.53, -0.67, 0.3]",laborsupply
4,1,0.74,0.42,"[-0.33, -1.0, 0.63, -0.33, 0.12]",laborsupply
4,2,0.8,0.42,"[0.78, -1.0, -0.47, 0.0, -0.01]",laborsupply
4,3,0.68,0.72,"[-0.33, -1.0, -0.32, -0.67, 0.24]",laborsupply
4,4,0.66,0.72,"[-0.33, -1.0, -0.79, -0.33, 0.14]",laborsupply
5,0,0.72,2.3,"[0.56, -1.0, -0.47, -0.33, 0.14]",laborsupply
5,1,0.85,1.25,"[-0.11, -1.0, 0.74, -1.0, 0.05]",laborsupply
5,2,0.65,0.76,"[0.56, -1.0, 0.05, -1.0, 0.15]",laborsupply
5,3,0.65,0.95,"[1.0, -1.0, -0.37, -0.33, 0.14]",laborsupply
5,4,0.74,1.05,"[0.78, -1.0, 0.58, -1.0, 0.48]",laborsupply
6,0,0.92,1.2,"[0.33, -1.0, 0.26, -1.0, 0.27]",laborsupply
6,1,0.65,1.35,"[0.11, -1.0, -0.63, -0.67, 0.18]",laborsupply
6,2,0.7,1.12,"[0.78, -1.0, 0.37, -1.0, 0.25]",laborsupply
6,3,0.56,0.51,"[-0.11, -1.0, -0.47, -0.67, 0.28]",laborsupply
6,4,0.78,0.82,"[0.11, -1.0, 0.74, -0.67, 0.12]",laborsupply
7,0,0.72,1.24,"[0.78, -1.0, -0.11, -0.33, 0.12]",laborsupply
7,1,0.69,0.45,"[0.33, -1.0, -0.32, 0.0, -0.29]",laborsupply
7,2,0.67,0.45,"[-1.0, -1.0, -0.58, -0.33, 0.08]",laborsupply
7,3,0.58,0.74,"[0.56, -1.0, 0.16, -0.33, 0.68]",laborsupply
7,4,0.73,0.65,"[-0.78, -1.0, -0.21, 0.0, 0.3]",laborsupply
8,0,0.72,3.2,"[1.0, -1.0, 0.95, -1.0, 0.06]",laborsupply
8,1,0.71,-0.56,"[-0.78, -1.0, -0.63, -0.67, 0.3]",laborsupply
8,2,0.8,0.65,"[-0.78, -1.0, 0.42, -0.67, -0.03]",laborsupply
8,3,0.72,0.75,"[1.0, -1.0, 0.0, 0.0, -0.01]",laborsupply
8,4,0.65,0.69,"[-1.0, -1.0, -0.79, 0.67, -0.07]",laborsupply
9,0,0.62,1.24,"[0.33, -1.0, -0.37, 0.0, 0.03]",laborsupply
9,1,0.71,1.34,"[0.56, -1.0, 0.58, -1.0, 0.2]",laborsupply
9,2,0.69,-0.24,"[-1.0, -1.0, -0.63, -0.33, 0.14]",laborsupply
9,3,0.72,0.72,"[-1.0, -1.0, -0.37, -1.0, 0.26]",laborsupply
9,4,0.66,0.65,"[-0.78, -1.0, -0.11, -0.33, 0.17]",laborsupply
10,0,0.66,0.072,"[0.56, -1.0, 0.74, -1.0, 0.17]",laborsupply
10,1,0.66,0.45,"[0.56, -1.0, 0.16, -0.67, 0.27]",laborsupply
10,2,0.61,0.44,"[0.33, -1.0, 0.21, -1.0, -0.28]",laborsupply
10,3,0.7,1.02,"[1.0, -1.0, 1.0, -1.0, 0.21]",laborsupply
10,4,0.69,0.65,"[1.0, -1.0, 0.11, 0.0, 0.16]",laborsupply
11,0,0.79,2.3,"[0.56, -1.0, -0.11, -0.33, 0.16]",laborsupply
11,1,0.77,1.12,"[1.0, -1.0, 0.0, -0.33, 0.37]",laborsupply
11,2,0.64,-0.12,"[-0.78, -1.0, 0.42, -0.33, -0.09]",laborsupply
11,3,0.42,0.61,"[-1.0, -1.0, -0.37, -0.33, 0.26]",laborsupply
11,4,0.7,0.53,"[-0.78, -1.0, 0.32, -1.0, 0.22]",laborsupply
12,0,0.67,-0.37,"[-0.78, -1.0, -0.53, -0.67, 0.11]",laborsupply
12,1,0.63,0.72,"[-1.0, -1.0, -0.95, -0.33, 0.17]",laborsupply
12,2,0.63,0.49,"[0.33, -1.0, 0.47, -1.0, 0.06]",laborsupply
12,3,0.75,0.65,"[0.56, -1.0, 0.32, -1.0, 0.11]",laborsupply
12,4,0.8,0.65,"[-0.56, -1.0, -0.26, -0.33, 0.14]",laborsupply
13,0,0.88,0.04,"[-0.56, -1.0, -0.42, 0.0, -0.17]",laborsupply
13,1,0.7,-0.21,"[-0.78, -1.0, 0.32, -1.0, 0.22]",laborsupply
13,2,0.66,0.76,"[-0.33, -1.0, -0.47, -1.0, 0.36]",laborsupply
13,3,0.31,0.92,"[-0.33, -1.0, -0.21, -0.33, 0.97]",laborsupply
13,4,0.68,0.76,"[-0.56, -1.0, -0.37, -0.33, 0.24]",laborsupply
14,0,0.69,-0.45,"[-0.33, -1.0, -0.58, -0.33, 0.0]",laborsupply
14,1,0.67,1.29,"[0.78, -1.0, -0.47, -0.33, 0.09]",laborsupply
14,2,0.66,0.71,"[-0.56, -1.0, -0.63, -0.33, 0.11]",laborsupply
14,3,0.77,0.72,"[0.78, -1.0, -0.32, -0.67, 0.37]",laborsupply
14,4,0.66,0.72,"[-0.33, 1.0, -0.53, -0.67, 0.21]",laborsupply
15,0,0.66,0.104,"[0.56, -1.0, -0.58, 0.0, 0.29]",laborsupply
15,1,0.71,0.42,"[0.11, -1.0, -0.47, -0.67, 0.27]",laborsupply
15,2,0.7,1.05,"[-0.78, -1.0, -0.89, -0.33, 0.03]",laborsupply
15,3,0.68,0.68,"[0.33, -1.0, -0.68, 0.0, 0.31]",laborsupply
15,4,0.69,0.72,"[-1.0, -1.0, -0.32, -0.33, 0.26]",laborsupply
16,0,0.69,0.03,"[-0.78, -1.0, -0.11, -0.67, 0.21]",laborsupply
16,1,0.68,0.45,"[-0.56, -1.0, -0.21, -0.33, 0.02]",laborsupply
16,2,0.82,1.29,"[-1.0, -1.0, -0.21, 1.0, -0.07]",laborsupply
16,3,0.66,0.63,"[-0.33, -1.0, 0.42, -1.0, 0.18]",laborsupply
