run,trial,ytrue,ypred,x,name
0,0,-0.95,-0.5,"[-1.0, -0.3, -0.38, -0.25, -0.28]",athlete
0,1,-0.08,0.18,"[1.0, -0.23, -0.12, -0.95, -0.96]",athlete
0,2,0.08,0.12,"[1.0, -0.09, 0.05, -0.96, -0.92]",athlete
0,3,0.18,-0.1,"[1.0, -0.33, -0.23, -0.91, -0.92]",athlete
0,4,-0.16,0.28,"[1.0, 0.08, 0.16, -0.76, -0.7]",athlete
1,0,0.08,2.34,"[1.0, 0.65, 0.53, -0.21, -0.01]",athlete
1,1,-0.55,-0.12,"[-1.0, -0.04, -0.28, 0.21, -0.04]",athlete
1,2,0.13,0.15,"[1.0, 0.41, 0.27, -0.17, -0.2]",athlete
1,3,0.47,0.07,"[1.0, 0.33, 0.33, -0.47, -0.45]",athlete
1,4,-0.26,-0.62,"[-1.0, -0.13, -0.38, 0.28, -0.04]",athlete
2,0,-0.5,-0.27,"[-1.0, -0.33, -0.44, -0.18, -0.45]",athlete
2,1,-0.39,-0.86,"[-1.0, -0.81, -0.79, -0.81, -0.88]",athlete
2,2,0.03,0.42,"[1.0, -0.01, 0.13, -0.92, -0.97]",athlete
2,3,-0.68,-0.24,"[-1.0, -0.18, -0.39, 0.17, 0.09]",athlete
2,4,-0.61,-0.52,"[-1.0, -0.48, -0.51, -0.48, -0.6]",athlete
3,0,-0.11,2.3,"[1.0, -0.13, -0.03, -0.85, -0.82]",athlete
3,1,-0.74,0.11,"[-1.0, -0.13, -0.36, 0.21, 0.14]",athlete
3,2,-0.53,-1.97,"[-1.0, -0.77, -0.76, -0.7, -0.82]",athlete
3,3,-0.29,0.07,"[1.0, -0.23, -0.12, -0.97, -0.97]",athlete
3,4,0.16,0.21,"[1.0, 0.3, 0.33, -0.59, -0.55]",athlete
4,0,0.29,2.3,"[1.0, 0.33, 0.44, -0.75, -0.71]",athlete
4,1,-0.29,-0.27,"[-1.0, -0.16, -0.16, -0.56, -0.72]",athlete
4,2,0.21,0.21,"[1.0, 0.11, 0.11, -0.5, -0.45]",athlete
4,3,-0.29,0.15,"[1.0, -0.16, -0.06, -0.81, -0.77]",athlete
4,4,-0.24,-0.49,"[-1.0, -0.57, -0.6, -0.51, -0.61]",athlete
5,0,0.21,2.3,"[1.0, 0.11, 0.11, -0.5, -0.45]",athlete
5,1,-0.5,-0.36,"[-1.0, -0.33, -0.44, -0.18, -0.45]",athlete
5,2,-0.55,-0.66,"[-1.0, -0.5, -0.5, -0.61, -0.69]",athlete
5,3,-0.5,-0.2,"[-1.0, -0.02, -0.24, 0.12, 0.11]",athlete
5,4,-0.29,0.15,"[1.0, -0.16, -0.06, -0.81, -0.77]",athlete
6,0,0.11,2.3,"[1.0, -0.1, -0.06, -0.69, -0.66]",athlete
6,1,-0.05,-0.23,"[-1.0, -0.33, -0.46, -0.09, -0.27]",athlete
6,2,-0.24,-0.15,"[-1.0, -0.83, -0.87, -0.48, -0.64]",athlete
6,3,-0.21,-0.03,"[-1.0, 0.05, -0.09, -0.09, -0.12]",athlete
6,4,-0.03,0.15,"[1.0, 0.06, 0.19, -0.9, -0.83]",athlete
7,0,-0.42,-0.42,"[-1.0, -0.36, -0.43, -0.29, -0.55]",athlete
7,1,0.0,0.18,"[1.0, -0.29, -0.17, -0.97, -0.97]",athlete
7,2,-0.71,-0.28,"[-1.0, -0.14, -0.32, 0.05, -0.13]",athlete
7,3,-0.24,-0.66,"[-1.0, -0.57, -0.6, -0.51, -0.61]",athlete
7,4,0.03,0.25,"[1.0, 0.3, 0.47, -0.91, -0.92]",athlete
8,0,-0.13,-0.52,"[1.0, -0.07, 0.08, -0.96, -0.95]",athlete
8,1,0.13,0.32,"[1.0, 0.41, 0.27, -0.17, -0.2]",athlete
8,2,-0.13,-0.15,"[1.0, -0.23, -0.09, -0.98, -0.9]",athlete
8,3,0.61,-0.03,"[1.0, -0.01, 0.05, -0.7, -0.67]",athlete
8,4,-0.58,-0.13,"[-1.0, -0.43, -0.61, 0.12, -0.19]",athlete
9,0,0.34,2.15,"[1.0, 0.32, 0.36, -0.6, -0.56]",athlete
9,1,0.47,-0.39,"[1.0, -0.27, -0.2, -0.78, -0.84]",athlete
9,2,-0.24,-0.52,"[-1.0, -0.57, -0.6, -0.51, -0.61]",athlete
9,3,0.0,0.42,"[1.0, 0.52, 0.5, -0.44, -0.5]",athlete
9,4,-0.34,-0.12,"[-1.0, -0.41, -0.61, 0.18, 0.04]",athlete
10,0,-0.58,2.3,"[-1.0, -0.43, -0.61, 0.12, -0.19]",athlete
10,1,-0.24,-0.66,"[-1.0, -0.57, -0.6, -0.51, -0.61]",athlete
10,2,-0.37,-0.42,"[-1.0, -0.37, -0.47, -0.2, -0.39]",athlete
10,3,-0.18,-0.52,"[-1.0, -0.63, -0.65, -0.55, -0.79]",athlete
10,4,-0.18,0.34,"[1.0, 0.09, 0.22, -0.89, -0.88]",athlete
11,0,0.0,2.3,"[1.0, 0.52, 0.5, -0.44, -0.5]",athlete
11,1,-0.08,-1.0,"[1.0, -0.2, -0.09, -0.94, -0.93]",athlete
11,2,-0.16,-0.63,"[-1.0, -0.49, -0.47, -0.67, -0.83]",athlete
11,3,-0.26,0.04,"[1.0, 0.41, 0.55, -0.81, -0.77]",athlete
11,4,-0.18,-0.12,"[1.0, 0.15, 0.22, -0.7, -0.63]",athlete
12,0,-0.76,-1.2,"[-1.0, -1.0, -1.0, -0.77, -0.84]",athlete
12,1,-0.37,0.15,"[1.0, -0.22, -0.09, -1.0, -0.97]",athlete
12,2,-0.66,-0.4,"[-1.0, -0.2, -0.3, -0.19, -0.3]",athlete
12,3,0.08,-0.18,"[1.0, -0.09, 0.05, -0.96, -0.92]",athlete
12,4,-0.16,-0.69,"[-1.0, -0.49, -0.47, -0.67, -0.83]",athlete
13,0,0.24,2.15,"[1.0, 1.0, 1.0, -0.45, -0.37]",athlete
13,1,-0.24,-0.13,"[-1.0, -0.18, -0.38, 0.11, -0.2]",athlete
13,2,0.5,0.12,"[1.0, 0.22, 0.33, -0.8, -0.81]",athlete
13,3,-0.26,0.12,"[1.0, -0.47, -0.37, -0.97, -0.93]",athlete
13,4,0.08,0.52,"[1.0, 0.21, 0.36, -0.88, -0.83]",athlete
14,0,-0.03,0.37,"[-1.0, -0.04, -0.2, -0.03, -0.18]",athlete
14,1,-0.11,-0.24,"[1.0, -0.2, -0.09, -0.98, -0.96]",athlete
14,2,-0.16,0.02,"[1.0, 0.11, 0.13, -0.53, -0.61]",athlete
14,3,-0.18,-0.61,"[-1.0, -0.54, -0.52, -0.7, -0.79]",athlete
14,4,-0.11,0.07,"[1.0, 0.33, 0.19, -0.09, -0.1]",athlete
15,0,-0.58,3.24,"[-1.0, -0.43, -0.61, 0.12, -0.19]",athlete
15,1,0.21,0.26,"[1.0, 0.11, 0.11, -0.5, -0.45]",athlete
