run,trial,ytrue,ypred,x,name
0,0,-0.94,-0.93,"[-0.92, -0.94, -0.94, -0.94, -0.93]",hitter
0,1,-0.99,-0.99,"[-0.98, -0.99, -1.0, -0.99, -0.99]",hitter
0,2,-0.5,-0.73,"[-0.66, -0.79, -0.67, -0.78, -0.75]",hitter
0,3,-0.89,-0.88,"[-0.9, -0.86, -0.87, -0.9, -0.89]",hitter
0,4,0.34,-0.45,"[-0.51, -0.21, -0.62, -0.46, -0.44]",hitter
1,0,-0.62,1.0,"[-0.49, -0.44, -0.69, -0.43, -0.41]",hitter
1,1,-1.0,-0.998,"[-0.99, -1.0, -0.99, -1.0, -1.0]",hitter
1,2,-0.93,-0.95,"[-0.94, -0.95, -1.0, -0.95, -0.92]",hitter
1,3,-0.73,-0.85,"[-0.9, -0.81, -0.97, -0.81, -0.78]",hitter
1,4,0.28,-0.65,"[-0.62, -0.58, -0.88, -0.56, -0.63]",hitter
2,0,0.59,-0.65,"[-0.52, -0.69, -0.66, -0.67, -0.71]",hitter
2,1,-0.76,1.02,"[-0.8, -0.85, -0.8, -0.87, -0.84]",hitter
2,2,0.5,0.24,"[0.48, 0.04, 0.11, -0.03, 0.02]",hitter
2,3,-0.9,-0.89,"[-0.86, -0.89, -0.94, -0.89, -0.88]",hitter
2,4,-0.89,-0.88,"[-0.9, -0.86, -0.87, -0.9, -0.89]",hitter
3,0,-0.78,1.2,"[0.31, -0.15, -0.31, -0.03, 0.01]",hitter
3,1,-0.41,-3.58,"[-0.62, -0.71, -0.9, -0.68, -0.67]",hitter
3,2,-0.82,-0.42,"[-0.59, -0.74, -0.65, -0.67, -0.63]",hitter
3,3,0.45,-0.35,"[0.08, -0.11, -0.53, -0.15, -0.15]",hitter
3,4,0.28,-0.39,"[-0.62, -0.58, -0.88, -0.56, -0.63]",hitter
4,0,-0.43,1,"[-0.61, -0.79, -0.78, -0.73, -0.69]",hitter
4,1,-1.0,-0.79,"[-0.98, -1.0, -0.99, -1.0, -0.99]",hitter
4,2,-0.07,-0.45,"[-0.62, -0.74, -0.66, -0.73, -0.72]",hitter
4,3,-0.81,-0.64,"[-0.82, -0.88, -0.77, -0.92, -0.89]",hitter
4,4,0.28,-0.65,"[-0.62, -0.58, -0.88, -0.56, -0.63]",hitter
5,0,-0.29,-0.59,"[-0.44, -0.7, -0.7, -0.59, -0.54]",hitter
5,1,-0.93,-0.93,"[-0.9, -0.95, -0.91, -0.95, -0.94]",hitter
5,2,-0.61,-0.64,"[-0.6, -0.6, -0.78, -0.62, -0.57]",hitter
5,3,-0.68,-0.48,"[-0.48, -0.43, -0.82, -0.38, -0.31]",hitter
5,4,-0.58,-0.83,"[-0.81, -0.82, -0.96, -0.79, -0.78]",hitter
6,0,-0.9,-0.85,"[-0.86, -0.86, -0.91, -0.86, -0.84]",hitter
6,1,-0.1,-0.67,"[-0.6, -0.73, -0.77, -0.63, -0.61]",hitter
6,2,-0.85,-0.95,"[-0.89, -0.92, -0.96, -0.91, -0.89]",hitter
6,3,-0.96,-0.95,"[-0.93, -0.96, -0.91, -0.97, -0.96]",hitter
6,4,-0.76,-0.83,"[-0.8, -0.85, -0.8, -0.87, -0.84]",hitter
7,0,-0.89,-0.82,"[-0.74, -0.85, -0.76, -0.84, -0.82]",hitter
7,1,-0.44,-0.54,"[-0.46, -0.55, -0.69, -0.52, -0.46]",hitter
7,2,-0.77,-0.91,"[-0.79, -0.86, -0.82, -0.86, -0.83]",hitter
7,3,-0.68,-0.58,"[-0.55, -0.63, -0.73, -0.6, -0.55]",hitter
7,4,-0.86,-0.5,"[-0.42, -0.56, -0.7, -0.48, -0.44]",hitter
8,0,-0.6,-0.81,"[-0.76, -0.82, -0.83, -0.83, -0.82]",hitter
8,1,-0.52,-0.75,"[-0.74, -0.73, -0.81, -0.76, -0.73]",hitter
8,2,-0.85,-0.87,"[-0.84, -0.9, -0.85, -0.9, -0.86]",hitter
8,3,-0.99,-0.99,"[-0.98, -0.99, -0.99, -0.99, -0.99]",hitter
8,4,-0.26,-0.45,"[-0.3, -0.56, -0.49, -0.51, -0.48]",hitter
9,0,-0.98,-0.95,"[-0.93, -0.96, -0.91, -0.97, -0.97]",hitter
9,1,0.03,-0.59,"[-0.5, -0.61, -0.54, -0.66, -0.63]",hitter
9,2,-0.66,-0.14,"[-0.51, -0.72, -0.75, -0.62, -0.53]",hitter
9,3,-0.68,-0.42,"[-0.48, -0.43, -0.82, -0.38, -0.31]",hitter
9,4,-0.42,-0.72,"[-0.77, -0.61, -0.94, -0.67, -0.64]",hitter
10,0,-0.98,-4.74,"[-0.93, -0.96, -0.91, -0.97, -0.97]",hitter
10,1,-0.76,-0.84,"[-0.83, -0.82, -0.96, -0.83, -0.78]",hitter
10,2,-0.97,-0.98,"[-0.96, -0.96, -0.97, -0.96, -0.95]",hitter
10,3,-0.91,-0.93,"[-0.9, -0.94, -0.89, -0.96, -0.95]",hitter
10,4,-0.55,-0.57,"[-0.5, -0.6, -0.66, -0.59, -0.58]",hitter
11,0,-0.92,-4.63,"[-0.89, -0.94, -0.92, -0.94, -0.94]",hitter
11,1,-0.81,-0.86,"[-0.85, -0.84, -0.89, -0.87, -0.83]",hitter
11,2,-0.7,-0.71,"[-0.65, -0.8, -0.58, -0.83, -0.77]",hitter
11,3,-0.1,-0.67,"[-0.6, -0.73, -0.77, -0.63, -0.61]",hitter
11,4,-0.0,-0.3,"[-0.54, -0.39, -0.71, -0.45, -0.43]",hitter
12,0,-0.43,-0.67,"[-0.67, -0.67, -0.86, -0.6, -0.54]",hitter
12,1,-0.73,-0.85,"[-0.9, -0.81, -0.97, -0.81, -0.78]",hitter
12,2,-0.35,-0.2,"[-0.04, -0.22, -0.47, -0.12, -0.13]",hitter
12,3,-0.68,-0.45,"[-0.15, -0.32, -0.62, -0.29, -0.18]",hitter
12,4,-0.72,-0.76,"[-0.84, -0.75, -0.85, -0.84, -0.81]",hitter
13,0,-0.61,-0.64,"[-0.6, -0.6, -0.78, -0.62, -0.57]",hitter
13,1,-0.56,-0.74,"[-0.65, -0.75, -0.85, -0.74, -0.72]",hitter
13,2,-0.62,-0.61,"[-0.7, -0.76, -0.85, -0.75, -0.7]",hitter
13,3,-0.99,-0.98,"[-0.97, -0.99, -0.98, -0.98, -0.98]",hitter
13,4,-0.91,-0.85,"[-0.81, -0.88, -0.8, -0.9, -0.87]",hitter
14,0,-0.97,-0.97,"[-0.97, -0.98, -1.0, -0.97, -0.95]",hitter
14,1,-0.81,-0.86,"[-0.82, -0.88, -0.85, -0.88, -0.86]",hitter
14,2,-0.89,0.25,"[0.52, 0.07, 0.4, 0.01, 0.23]",hitter
14,3,-0.88,-0.87,"[-0.88, -0.83, -0.94, -0.85, -0.84]",hitter
14,4,-0.43,-0.81,"[-0.81, -0.79, -0.86, -0.8, -0.8]",hitter
15,0,-0.85,-0.928,"[-0.91, -0.94, -0.97, -0.92, -0.9]",hitter
15,1,-0.85,-0.87,"[-0.84, -0.9, -0.85, -0.9, -0.86]",hitter
15,2,-0.38,-0.65,"[-0.6, -0.69, -0.72, -0.68, -0.64]",hitter
15,3,-0.72,-0.83,"[-0.86, -0.79, -0.96, -0.84, -0.81]",hitter
15,4,-0.75,-0.78,"[-0.76, -0.82, -0.94, -0.75, -0.72]",hitter
16,0,-0.43,0.12,"[-0.17, -0.32, -0.52, -0.27, -0.15]",hitter
16,1,-0.27,-0.61,"[-0.55, -0.67, -0.51, -0.69, -0.63]",hitter
16,2,-0.5,-0.53,"[-0.66, -0.79, -0.67, -0.78, -0.75]",hitter
16,3,-0.75,-0.6,"[-0.76, -0.82, -0.94, -0.75, -0.72]",hitter
16,4,-0.81,-0.81,"[-0.78, -0.85, -0.84, -0.86, -0.83]",hitter
17,0,-0.97,-4.8,"[-0.96, -0.96, -0.97, -0.96, -0.95]",hitter
17,1,-0.21,-0.66,"[-0.55, -0.76, -0.65, -0.7, -0.65]",hitter
17,2,-0.94,-0.96,"[-0.95, -0.95, -0.97, -0.95, -0.95]",hitter
17,3,-0.3,-0.18,"[-0.52, -0.68, -0.61, -0.67, -0.61]",hitter
17,4,0.72,0.52,"[0.68, 0.24, 0.81, -0.09, 0.07]",hitter
18,0,-0.96,-4.73,"[-0.93, -0.96, -0.91, -0.97, -0.96]",hitter
18,1,-0.68,-0.31,"[-0.15, -0.32, -0.62, -0.29, -0.18]",hitter
