run,trial,ytrue,ypred,x,name
0,0,-0.78,1.23,"[-1.0, 0.05, 0.27, -0.33, -0.66]",reactor
0,1,-0.26,0.42,"[1.0, -0.52, 0.08, 0.07, -0.36]",reactor
0,2,0.5,1.02,"[1.0, 0.62, 0.15, 0.47, 0.19]",reactor
0,3,-0.25,0.02,"[1.0, 0.33, -0.32, -0.07, -0.28]",reactor
0,4,-0.3,-1.5,"[1.0, -1.0, 0.81, -0.6, -0.92]",reactor
1,0,0.43,2.15,"[1.0, -0.81, -0.0, -0.33, -0.41]",reactor
1,1,0.07,0.29,"[1.0, 0.43, 0.36, -0.47, -0.19]",reactor
1,2,-0.39,-0.6,"[1.0, -0.81, -0.78, 0.07, -0.36]",reactor
1,3,0.23,0.49,"[1.0, 0.71, -0.02, 0.2, 0.28]",reactor
1,4,-0.26,-0.12,"[1.0, -0.52, 0.08, 0.07, -0.36]",reactor
2,0,-0.39,2.45,"[1.0, -0.81, -0.78, 0.07, -0.36]",reactor
2,1,-0.76,-0.39,"[1.0, -0.81, -0.78, 0.07, -0.36]",reactor
2,2,-0.81,0.12,"[1.0, -0.52, 0.08, -0.33, -0.49]",reactor
2,3,0.23,0.59,"[1.0, 0.71, -0.02, 0.2, 0.28]",reactor
2,4,-0.14,0.42,"[1.0, -0.33, 0.76, 0.33, -0.1]",reactor
3,0,-0.36,2.13,"[1.0, -0.71, -0.05, -0.47, -0.36]",reactor
3,1,0.45,0.73,"[1.0, 1.0, 1.0, 0.73, 1.0]",reactor
3,2,-0.14,0.28,"[1.0, -0.33, 0.76, 0.33, -0.1]",reactor
3,3,-0.77,-0.22,"[-1.0, 0.05, 0.27, -0.33, -0.66]",reactor
3,4,-0.42,-0.25,"[1.0, -0.43, -0.01, -0.2, -0.19]",reactor
4,0,-0.81,1.34,"[-1.0, 0.05, 0.27, -1.0, -0.66]",reactor
4,1,0.29,0.12,"[1.0, 0.14, 0.81, -0.47, -0.58]",reactor
4,2,-0.39,-0.53,"[1.0, -0.81, -0.78, 0.07, -0.36]",reactor
4,3,-0.27,-0.47,"[1.0, -1.0, 0.81, -0.6, -0.92]",reactor
4,4,-0.36,-0.45,"[1.0, -0.71, -0.05, -0.47, -0.36]",reactor
5,0,-0.58,2.15,"[1.0, -0.71, -0.69, -0.33, -0.28]",reactor
5,1,-0.76,-0.38,"[-1.0, -0.33, 0.08, -0.73, -1.0]",reactor
5,2,0.19,0.29,"[1.0, -0.71, 0.08, 0.6, 0.49]",reactor
5,3,-0.45,0.28,"[1.0, 0.52, 0.17, -0.2, -0.1]",reactor
5,4,-0.36,-0.52,"[1.0, -0.71, -0.05, -0.47, -0.36]",reactor
6,0,-0.36,2.13,"[1.0, -0.71, -0.05, -0.47, -0.36]",reactor
6,1,-0.76,-0.81,"[1.0, -0.81, -0.78, 0.07, -0.36]",reactor
6,2,0.36,0.98,"[1.0, 0.9, 0.1, 1.0, 0.92]",reactor
