run,trial,ytrue,ypred,x,name
0,0,0.65,-0.34,"[-0.97, -1.0, -0.92, -0.95, 0.18]",algae
0,1,-0.96,0.45,"[-0.69, -0.77, -0.78, -0.78, -0.06]",algae
0,2,-0.33,-0.82,"[-0.91, -0.99, -0.97, -0.78, -0.16]",algae
0,3,-0.56,0.72,"[-0.87, -0.97, -0.98, -0.68, 0.5]",algae
0,4,0.04,0.61,"[-0.97, -0.99, -0.92, -0.97, 0.65]",algae
1,0,-0.63,1.15,"[-0.63, -0.77, -0.72, 0.39, 0.24]",algae
1,1,-0.98,-0.8,"[-0.8, -0.91, -0.76, -0.89, 0.54]",algae
1,2,-0.95,-1.14,"[-0.97, -0.98, -0.9, -0.94, 0.75]",algae
1,3,0.56,-1.02,"[-0.89, -1.0, -0.94, -0.98, 0.68]",algae
1,4,0.2,-0.97,"[-0.99, -0.99, -0.96, -0.98, 0.26]",algae
2,0,-0.58,-0.74,"[-0.93, -0.98, -0.89, -0.94, 0.08]",algae
2,1,-1.0,-0.57,"[-0.84, -0.89, -0.87, -0.29, -0.08]",algae
2,2,0.12,-0.66,"[-1.0, -1.0, -0.97, -0.99, 0.34]",algae
2,3,-0.62,0.02,"[-0.95, -0.96, -0.94, -0.96, 0.41]",algae
2,4,0.08,-0.52,"[-0.99, -1.0, -0.97, -0.98, 0.45]",algae
3,0,-0.67,2.15,"[-0.92, -0.96, -0.73, -0.94, 0.63]",algae
3,1,-0.63,-0.72,"[-0.98, -0.98, -0.93, -0.96, 0.46]",algae
3,2,0.21,-0.6,"[-0.96, -0.98, -0.8, -0.66, 0.78]",algae
3,3,-0.43,-0.88,"[-0.92, -0.95, -0.96, -0.89, -0.68]",algae
3,4,-0.84,0.02,"[-0.87, -0.93, -0.91, -0.59, -0.04]",algae
4,0,-0.98,-0.07,"[-0.74, -0.8, -0.66, -0.76, 0.56]",algae
4,1,-0.95,0.22,"[-0.63, -0.76, -0.74, 1.0, 0.14]",algae
4,2,-0.52,-1.28,"[-0.98, -1.0, -0.91, -0.94, 0.33]",algae
4,3,-1.0,-0.89,"[-0.94, -0.97, -0.93, -0.9, 0.53]",algae
4,4,-0.34,-0.96,"[-0.99, -1.0, -0.93, -0.95, 0.16]",algae
5,0,-0.97,-0.34,"[-0.75, -0.87, -0.47, -0.56, 0.08]",algae
5,1,-1.0,-0.78,"[-0.26, -0.61, -0.69, -0.73, 0.38]",algae
5,2,0.45,-1.2,"[-0.88, -0.97, -0.94, -0.85, 0.39]",algae
5,3,-0.92,0.52,"[-0.85, -0.9, -0.75, -0.84, 0.61]",algae
5,4,-0.73,0.67,"[-0.99, -1.0, -0.97, -0.96, 0.64]",algae
6,0,-0.45,2.15,"[-0.98, -0.98, -0.87, -0.91, 0.63]",algae
6,1,-0.93,-0.35,"[-0.78, -0.83, -0.77, -0.8, 0.66]",algae
6,2,-0.98,-0.72,"[-0.74, -0.8, -0.66, -0.76, 0.56]",algae
6,3,-0.85,-0.88,"[-0.87, -0.96, -0.85, -0.95, 0.29]",algae
6,4,-0.6,-0.89,"[-0.91, -0.95, -0.86, -0.93, 0.53]",algae
7,0,-0.91,1.35,"[-0.92, -0.98, -0.74, -0.82, 0.28]",algae
7,1,-0.98,-0.75,"[-0.73, -0.86, -0.73, -0.8, 0.56]",algae
7,2,0.12,-1.03,"[-1.0, -1.0, -0.97, -0.99, 0.34]",algae
7,3,-1.0,0.89,"[1.0, 1.0, -0.95, -0.68, -0.24]",algae
7,4,-1.0,-0.84,"[-0.65, -0.64, -0.54, -0.71, 0.68]",algae
8,0,-0.87,-0.75,"[-0.84, -0.92, -0.98, -0.81, -0.19]",algae
8,1,-1.0,-0.72,"[-0.74, -0.78, -0.85, -0.05, -0.18]",algae
8,2,-0.56,-0.8,"[-0.87, -0.97, -0.98, -0.68, 0.5]",algae
8,3,-0.92,-0.22,"[-0.95, -0.99, -0.96, -0.78, 0.92]",algae
8,4,-0.37,-0.89,"[-0.99, -0.99, -0.96, -0.94, 0.78]",algae
9,0,-0.98,-0.35,"[-0.8, -0.91, -0.76, -0.89, 0.54]",algae
9,1,-0.81,-0.89,"[-0.83, -0.98, -0.9, -0.72, -0.04]",algae
9,2,-0.85,-0.88,"[-0.87, -0.96, -0.85, -0.95, 0.29]",algae
9,3,-1.0,-0.88,"[-0.9, -0.93, -0.91, -0.92, 0.28]",algae
9,4,-0.77,-1.03,"[-0.99, -1.0, -0.96, -0.99, 0.39]",algae
10,0,-0.32,2.3,"[-1.0, -1.0, -0.97, -0.98, 0.5]",algae
10,1,-0.6,-0.31,"[-0.94, -0.96, -0.97, -0.96, 0.46]",algae
10,2,-0.66,0.12,"[-0.94, -0.98, -0.59, -0.67, 0.95]",algae
10,3,-0.86,-0.62,"[-0.68, -0.94, -0.66, -0.67, -0.16]",algae
10,4,-0.6,-0.6,"[-0.94, -0.96, -0.97, -0.96, 0.46]",algae
11,0,-1.0,3.2,"[-0.85, -0.93, -0.98, -0.75, -0.65]",algae
11,1,-1.0,-1.0,"[-0.84, -0.98, -0.93, -0.96, 0.68]",algae
11,2,-0.97,-1.0,"[-0.72, -0.87, -0.99, -0.71, -0.5]",algae
11,3,-1.0,-0.65,"[-0.28, -0.43, -0.82, -0.75, -0.65]",algae
11,4,-0.12,-1.0,"[-0.98, -0.98, -0.96, -0.98, 0.55]",algae
12,0,-0.56,1.2,"[-0.87, -0.97, -0.98, -0.68, 0.5]",algae
12,1,-1.0,-0.78,"[-0.9, -0.92, -0.98, -0.76, -0.36]",algae
12,2,-1.0,-0.66,"[-0.9, -0.98, -0.79, -0.92, 0.41]",algae
12,3,-0.89,-0.54,"[-0.68, -0.67, -0.82, -0.58, 0.06]",algae
12,4,-0.98,-0.76,"[-0.8, -0.91, -0.76, -0.89, 0.54]",algae
13,0,-0.92,0.12,"[-0.95, -0.99, -0.96, -0.78, 0.92]",algae
13,1,-0.94,-0.53,"[-0.59, -0.57, -0.85, -0.33, -0.33]",algae
13,2,-0.75,-0.76,"[-0.72, -0.97, -0.73, -0.67, 0.29]",algae
13,3,-1.0,-0.93,"[-0.73, -0.86, -0.96, -0.58, -0.53]",algae
13,4,-0.33,-0.96,"[-0.91, -0.99, -0.97, -0.78, -0.16]",algae
14,0,-1.0,2.3,"[-0.91, -0.96, -0.92, -0.87, 0.68]",algae
14,1,-0.91,-1.0,"[-0.95, -0.99, -0.83, -0.92, 0.55]",algae
14,2,0.39,-1.02,"[-0.93, -1.0, -0.95, -0.98, 0.56]",algae
14,3,-0.77,-0.76,"[-0.75, -0.74, -0.79, -0.8, 0.29]",algae
14,4,-0.17,-0.95,"[-0.99, -0.98, -0.96, -0.98, 0.55]",algae
15,0,-0.34,2.3,"[-0.95, -0.96, -0.79, -0.56, 0.85]",algae
15,1,-0.8,-0.64,"[-0.87, -0.96, -0.96, -0.81, 0.41]",algae
15,2,-1.0,-0.62,"[-0.65, -0.8, -0.73, -0.61, -0.33]",algae
15,3,-0.96,-0.62,"[-0.69, -0.77, -0.78, -0.78, -0.06]",algae
15,4,-0.73,-0.88,"[-0.76, -0.97, -0.9, -0.76, -0.01]",algae
16,0,0.08,2.3,"[-0.99, -1.0, -0.97, -0.98, 0.45]",algae
16,1,-0.91,0.06,"[-0.9, -0.93, -0.95, -0.95, 0.04]",algae
16,2,0.65,-0.15,"[-0.97, -1.0, -0.92, -0.95, 0.18]",algae
16,3,-0.95,1.32,"[-0.87, -0.92, -0.93, -0.63, 0.48]",algae
16,4,-0.9,-0.72,"[-0.83, -0.89, -0.57, -0.59, -0.19]",algae
17,0,-0.96,-0.35,"[-0.88, -0.94, -0.86, -0.89, 0.6]",algae
17,1,-0.73,-0.88,"[-0.86, -0.93, -0.91, -0.77, 0.26]",algae
17,2,-1.0,-0.59,"[-0.66, -0.79, -0.81, -0.48, 0.09]",algae
17,3,-0.95,-0.81,"[-0.85, -0.88, -0.77, -0.85, 0.29]",algae
17,4,-0.62,-0.98,"[-0.95, -0.97, -0.97, -0.92, 0.39]",algae
18,0,0.82,2.3,"[-0.99, -0.99, -0.95, -0.97, 0.6]",algae
18,1,-1.0,0.45,"[-0.82, -0.87, -0.83, -0.34, 0.31]",algae
18,2,-0.97,0.11,"[-0.78, -0.82, -0.97, -0.75, -0.95]",algae
18,3,-0.87,0.76,"[-0.84, -0.97, -0.99, -0.71, 0.51]",algae
18,4,-0.81,-0.92,"[-0.83, -0.98, -0.9, -0.72, -0.04]",algae
19,0,0.56,-0.43,"[-0.89, -1.0, -0.94, -0.98, 0.68]",algae
19,1,-0.96,0.53,"[-0.89, -0.94, -0.86, -0.89, 0.61]",algae
19,2,-0.73,-0.72,"[-0.7, -0.79, -1.0, -0.78, -0.29]",algae
19,3,-0.12,-0.87,"[-0.86, -0.94, -0.94, -0.79, 0.11]",algae
19,4,-0.97,0.48,"[-0.9, -0.93, -0.78, -0.82, 0.71]",algae
20,0,-1.0,-0.56,"[-0.9, -0.98, -0.79, -0.92, 0.41]",algae
20,1,-0.6,-1.0,"[-0.99, -1.0, -0.96, -0.98, 0.56]",algae
20,2,-0.93,0.2,"[-0.78, -0.83, -0.77, -0.8, 0.66]",algae
