run,trial,ytrue,ypred,x,name
0,0,0.0,-0.56,"[-0.29, -0.67, -0.4, -0.82, -0.61]",whitewine
0,1,0.0,0.0,"[-0.74, -0.54, -0.49, -0.77, -0.73]",whitewine
0,2,-0.33,1.0,"[0.35, -0.88, -0.5, -0.84, -0.7]",whitewine
0,3,0.33,-0.17,"[-0.03, -0.81, -0.57, -0.83, -0.69]",whitewine
0,4,-0.33,0.0,"[-0.52, -0.6, -0.23, -0.72, -0.67]",whitewine
1,0,0.0,-0.12,"[0.32, -0.94, -0.48, -0.85, -0.57]",whitewine
1,1,0.0,-1.0,"[-0.48, -0.74, -0.41, -0.5, -0.82]",whitewine
1,2,-0.67,0.0,"[0.23, -0.85, -0.88, -0.87, -0.49]",whitewine
1,3,-0.67,-0.5,"[-0.42, -0.72, -0.35, -0.85, -0.47]",whitewine
1,4,0.0,-0.67,"[-0.1, -0.81, -0.61, -0.89, -0.8]",whitewine
2,0,0.0,-1.98,"[-0.39, -0.76, -0.31, -0.83, -0.69]",whitewine
2,1,-0.33,0.0,"[-0.55, -0.63, -0.61, -0.54, -0.01]",whitewine
2,2,-0.33,-0.17,"[-0.23, -0.77, -0.55, -0.82, -0.49]",whitewine
2,3,-0.33,-0.25,"[-0.13, -0.82, -0.49, -0.68, -0.55]",whitewine
2,4,0.0,-0.33,"[-0.52, -0.72, -0.53, -0.77, -0.79]",whitewine
3,0,0.33,-0.56,"[-0.19, -0.76, -0.35, -0.83, -0.75]",whitewine
3,1,0.33,0.28,"[0.39, -0.9, -0.59, -0.82, -0.78]",whitewine
3,2,0.0,0.34,"[0.65, -0.8, -0.56, -0.89, -0.08]",whitewine
3,3,-0.33,0.29,"[-0.55, -0.56, -0.41, -0.74, -0.73]",whitewine
3,4,0.33,0.0,"[0.45, -0.81, -0.45, -0.85, -0.37]",whitewine
4,0,-0.33,-0.54,"[-0.45, -0.68, -0.22, -0.78, -0.55]",whitewine
4,1,0.0,-0.49,"[0.03, -0.82, -0.37, -0.83, -0.45]",whitewine
4,2,-0.67,-0.25,"[-0.16, -0.71, -0.63, -0.78, -0.63]",whitewine
4,3,0.33,0.12,"[0.29, -0.82, -0.62, -0.79, -0.53]",whitewine
4,4,0.0,0.67,"[0.55, -0.83, -0.51, -0.79, -0.78]",whitewine
5,0,-0.33,-0.52,"[-0.61, -0.57, -0.14, -0.72, -0.55]",whitewine
5,1,0.0,-0.59,"[-0.03, -0.84, -0.38, -0.9, -0.78]",whitewine
5,2,-0.33,-0.37,"[-0.71, -0.51, -0.19, -0.79, -0.67]",whitewine
5,3,0.0,-0.43,"[-0.58, -0.72, -0.47, -0.81, -0.57]",whitewine
5,4,0.0,-0.33,"[-0.65, -0.54, -0.25, -0.82, -0.71]",whitewine
6,0,0.33,-0.52,"[-0.19, -0.65, -0.35, -0.77, -0.69]",whitewine
6,1,0.33,0.29,"[-0.48, -0.6, -0.26, -0.76, -0.57]",whitewine
6,2,0.0,0.29,"[0.26, -0.85, -0.93, -0.83, -0.43]",whitewine
6,3,-0.33,0.28,"[-0.74, -0.54, -0.29, -0.66, -0.51]",whitewine
6,4,-0.33,-0.33,"[-0.68, -0.63, -0.33, -0.6, -0.67]",whitewine
7,0,0.33,-0.6,"[-0.1, -0.8, -0.46, -0.82, -0.82]",whitewine
7,1,0.0,0.28,"[0.32, -0.89, -0.53, -0.88, -0.61]",whitewine
7,2,-0.33,0.25,"[-0.16, -0.83, -0.74, -0.87, -0.45]",whitewine
7,3,-0.33,-0.17,"[-0.45, -0.68, -0.22, -0.78, -0.55]",whitewine
7,4,-0.33,-0.67,"[-0.52, -0.78, -0.58, -0.77, -0.96]",whitewine
8,0,-0.33,-0.53,"[-0.42, -0.62, -0.24, -0.74, -0.63]",whitewine
8,1,-0.33,-0.43,"[-0.68, -0.65, -0.34, -0.77, -0.69]",whitewine
8,2,-0.33,-0.42,"[-0.61, -0.73, -0.49, -0.75, -0.51]",whitewine
8,3,0.33,-0.33,"[-0.58, -0.57, -0.2, -0.86, -0.57]",whitewine
8,4,0.0,0.33,"[-0.23, -0.78, -0.35, -0.83, -0.55]",whitewine
9,0,0.33,-1.23,"[0.1, -0.86, -0.51, -0.84, -0.55]",whitewine
9,1,0.0,0.29,"[-0.71, -0.63, -0.27, -0.83, -0.59]",whitewine
9,2,0.33,0.25,"[-0.23, -0.82, -0.49, -0.83, -0.55]",whitewine
9,3,0.33,0.67,"[0.39, -0.83, -0.55, -0.88, -0.53]",whitewine
9,4,-0.33,0.33,"[0.32, -0.88, -0.62, -0.89, -0.61]",whitewine
10,0,0.0,-0.55,"[-0.48, -0.51, -0.31, -0.72, -0.73]",whitewine
10,1,0.0,0.01,"[-0.29, -0.76, -0.18, -0.77, -0.73]",whitewine
10,2,-0.33,0.0,"[-0.1, -0.77, -0.37, -0.83, -0.53]",whitewine
10,3,0.33,-0.33,"[-0.74, -0.51, -0.26, -0.79, -0.71]",whitewine
10,4,0.67,0.21,"[0.32, -0.81, -0.45, -0.86, -0.86]",whitewine
11,0,0.0,2.1,"[-0.68, -0.63, -0.56, -0.4, -0.35]",whitewine
11,1,0.0,-0.11,"[-0.42, -0.67, 0.03, -0.82, -0.49]",whitewine
11,2,0.0,0.0,"[-0.1, -0.74, -0.54, -0.78, -0.75]",whitewine
11,3,-0.33,0.0,"[-0.48, -0.68, -0.49, -0.88, 0.04]",whitewine
11,4,0.33,-0.15,"[-0.35, -0.7, -0.5, -0.83, -0.49]",whitewine
12,0,0.0,-0.32,"[0.45, -0.9, -0.49, -0.88, -0.57]",whitewine
12,1,0.0,-0.36,"[-0.42, -0.66, -0.27, -0.8, -0.75]",whitewine
12,2,-0.67,0.0,"[-0.68, -0.55, -0.16, -0.69, -0.55]",whitewine
12,3,0.0,-0.67,"[-0.03, -0.85, -0.19, -0.84, -0.84]",whitewine
12,4,0.67,0.0,"[0.74, -0.94, -0.64, -0.82, -0.27]",whitewine
13,0,0.0,-1.23,"[-0.52, -0.71, -0.16, -0.76, -0.88]",whitewine
13,1,-0.33,0.0,"[-0.42, -0.55, -0.19, -0.76, -0.71]",whitewine
13,2,0.0,-0.25,"[-0.45, -0.63, -0.16, -0.83, -0.71]",whitewine
13,3,0.33,-0.17,"[-0.55, -0.56, -0.12, -0.82, -0.53]",whitewine
13,4,0.33,0.12,"[0.26, -0.78, -0.65, -0.95, -0.82]",whitewine
14,0,-0.33,-2.25,"[-0.39, -0.73, -0.64, -0.76, -0.73]",whitewine
14,1,-0.33,-0.35,"[-0.16, -0.75, -0.34, -0.87, -0.63]",whitewine
14,2,0.0,-0.35,"[-0.39, -0.64, -0.24, -0.8, -0.69]",whitewine
14,3,0.0,-0.33,"[0.13, -0.78, -0.66, -0.85, -0.76]",whitewine
14,4,0.67,0.33,"[0.19, -0.75, -0.43, -0.79, -0.45]",whitewine
15,0,-0.33,0.104,"[-0.61, -0.58, -0.11, -0.68, -0.6]",whitewine
15,1,0.0,-0.64,"[-0.61, -0.57, -0.53, -0.78, -0.71]",whitewine
15,2,0.0,0.12,"[0.52, -0.85, -0.46, -0.75, -0.51]",whitewine
15,3,-0.33,0.33,"[-0.68, -0.61, -0.1, -0.79, 0.44]",whitewine
15,4,-0.33,-0.33,"[-0.65, -0.67, -0.08, -0.79, -0.67]",whitewine
16,0,-0.33,-0.48,"[-0.48, -0.64, -0.61, -0.48, -0.18]",whitewine
16,1,-0.33,-0.66,"[-0.68, -0.68, -0.21, -0.82, -0.9]",whitewine
16,2,0.0,-0.48,"[-0.71, -0.56, -0.02, -0.72, -0.39]",whitewine
16,3,0.0,-0.37,"[-0.52, -0.62, -0.28, -0.74, -0.67]",whitewine
16,4,-0.33,0.0,"[-0.52, -0.59, -0.07, -0.05, -0.31]",whitewine
17,0,0.0,-0.63,"[-0.35, -0.6, -0.6, -0.76, -0.86]",whitewine
17,1,0.0,0.05,"[0.1, -0.77, -0.41, -0.76, -0.61]",whitewine
17,2,0.33,0.0,"[-0.06, -0.8, -0.61, -0.86, -0.69]",whitewine
17,3,0.0,0.0,"[-0.61, -0.77, -0.54, -0.17, -0.71]",whitewine
17,4,0.0,0.0,"[0.1, -0.77, -0.52, -0.89, -0.73]",whitewine
18,0,-0.33,0.117,"[-0.1, -0.71, -0.48, -0.78, -0.73]",whitewine
18,1,-0.33,-0.56,"[-0.39, -0.73, -0.27, -0.71, -0.69]",whitewine
18,2,0.0,-0.18,"[0.35, -0.84, -0.28, -0.84, -0.27]",whitewine
18,3,-0.33,-0.4,"[-0.19, -0.79, -0.35, -0.86, -0.82]",whitewine
