x,y,machine,trial,y_pred,subject
10,-118.2,1,1,20.0,1
16,-128.9,1,2,0.0,1
78,-244.3,1,3,0.0,1
26,-146.5,1,4,0.0,1
57,-205.4,1,5,0.0,1
67,-214.1,2,1,0.0,1
14,-123.9,2,2,0.0,1
34,-158.2,2,3,0.0,1
92,-254.7,2,4,0.0,1
70,-218.6,2,5,0.0,1
79,-230.4,3,1,-244.3,1
66,-210.5,3,2,0.0,1
76,-225.7,3,3,0.0,1
91,-250.7,3,4,-255.0,1
32,-153.1,3,5,-150.1,1
3,-108.7,4,1,0.0,1
44,-213.2,4,2,0.0,1
86,-318.4,4,3,0.0,1
27,-169.5,4,4,-150.1,1
88,-324.5,4,5,-319.1,1
28,-171.0,5,1,0.0,1
84,-308.3,5,2,-308.0,1
69,-270.5,5,3,-209.2,1
92,-329.1,5,4,-250.7,1
49,-223.1,5,5,-205.0,1
78,-342.4,1,1,0.1,2
56,-272.9,1,2,0.0,2
87,-368.6,1,3,0.0,2
21,-163.9,1,4,0.0,2
52,-260.0,1,5,0.0,2
74,-269.0,2,1,0.0,2
52,-217.3,2,2,0.0,2
54,-222.5,2,3,0.0,2
18,-141.2,2,4,0.0,2
34,-176.8,2,5,0.0,2
47,-184.8,3,1,0.0,2
54,-196.2,3,2,0.0,2
79,-242.5,3,3,-312.0,2
79,-241.1,3,4,0.0,2
29,-152.0,3,5,-99.0,2
81,-140.9,4,1,0.0,2
70,-134.0,4,2,0.0,2
6,-102.2,4,3,0.0,2
22,-110.1,4,4,0.0,2
31,-115.4,4,5,0.0,2
82,-215.6,5,1,0.0,2
53,-175.3,5,2,0.0,2
46,-165.2,5,3,0.0,2
16,-123.4,5,4,-99.0,2
71,-197.2,5,5,0.0,2
58,-130.2,1,1,0.1,3
84,-143.1,1,2,0.0,3
28,-113.9,1,3,0.0,3
79,-141.4,1,4,0.0,3
85,-145.9,1,5,0.0,3
59,-163.4,2,1,0.0,3
82,-191.4,2,2,0.0,3
12,-113.7,2,3,0.0,3
53,-159.6,2,4,0.0,3
35,-139.3,2,5,0.0,3
89,-370.5,3,1,0.0,3
0,-101.1,3,2,0.0,3
29,-187.7,3,3,0.0,3
47,-242.4,3,4,0.0,3
11,-133.1,3,5,0.0,3
62,-139.4,4,1,0.0,3
34,-123.5,4,2,0.0,3
53,-135.9,4,3,0.0,3
72,-147.5,4,4,0.0,3
66,-143.0,4,5,-120.1,3
2,-106.5,5,1,0.0,3
44,-224.0,5,2,0.0,3
13,-136.9,5,3,0.0,3
16,-146.7,5,4,0.0,3
81,-330.0,5,5,-192.0,3
85,-140.2,1,1,0.1,4
91,-144.5,1,2,0.0,4
67,-132.7,1,3,0.0,4
82,-140.2,1,4,0.0,4
18,-108.3,1,5,0.0,4
85,-403.0,2,1,0.0,4
36,-228.6,2,2,0.0,4
15,-154.8,2,3,0.0,4
58,-307.8,2,4,0.0,4
53,-290.2,2,5,0.0,4
15,-126.1,3,1,0.0,4
11,-118.9,3,2,0.0,4
0,-102.7,3,3,0.0,4
71,-213.0,3,4,0.0,4
55,-188.9,3,5,0.0,4
65,-263.5,4,1,0.0,4
67,-267.2,4,2,0.0,4
69,-272.6,4,3,0.0,4
55,-237.3,4,4,-188.9,4
11,-127.3,4,5,0.0,4
82,-374.6,5,1,0.0,4
67,-325.4,5,2,0.0,4
64,-315.9,5,3,-300.1,4
11,-138.5,5,4,0.0,4
60,-300.1,5,5,-300.0,4
54,-216.3,1,1,0.5,5
31,-164.3,1,2,0.0,5
69,-250.4,1,3,0.0,5
9,-116.6,1,4,0.0,5
62,-233.8,1,5,0.0,5
41,-189.3,2,1,0.0,5
34,-172.7,2,2,0.0,5
9,-120.0,2,3,0.0,5
93,-301.5,2,4,0.0,5
79,-273.1,2,5,0.0,5
91,-490.2,3,1,0.0,5
47,-301.9,3,2,0.0,5
94,-504.5,3,3,0.0,5
76,-426.4,3,4,0.0,5
17,-174.8,3,5,0.0,5
0,-101.3,4,1,0.0,5
81,-63.8,4,2,0.0,5
25,-88.1,4,3,0.0,5
49,-77.6,4,4,0.0,5
76,-66.4,4,5,0.0,5
52,-212.5,5,1,0.0,5
14,-133.1,5,2,0.0,5
8,-118.5,5,3,0.0,5
85,-282.7,5,4,0.0,5
39,-185.0,5,5,0.0,5
87,-481.3,1,1,0.5,6
36,-257.4,1,2,0.0,6
72,-416.8,1,3,0.0,6
83,-463.1,1,4,0.0,6
47,-305.5,1,5,0.0,6
56,-193.9,2,1,0.0,6
43,-171.9,2,2,0.0,6
36,-159.8,2,3,0.0,6
76,-224.7,2,4,0.0,6
93,-256.2,2,5,0.0,6
22,-123.1,3,1,0.0,6
8,-107.0,3,2,0.0,6
67,-168.6,3,3,0.0,6
47,-149.0,3,4,0.0,6
28,-130.2,3,5,0.0,6
47,-166.8,4,1,0.0,6
83,-219.3,4,2,0.0,6
48,-170.0,4,3,0.0,6
48,-168.5,4,4,0.0,6
35,-149.9,4,5,-154.0,6
54,-193.7,5,1,0.0,6
73,-225.7,5,2,0.0,6
80,-237.9,5,3,-240.0,6
60,-204.5,5,4,-201.0,6
55,-194.8,5,5,-192.1,6
53,-212.3,1,1,0.1,7
72,-253.1,1,2,0.0,7
8,-117.4,1,3,0.1,7
7,-116.5,1,4,0.0,7
75,-260.5,1,5,0.0,7
88,-145.1,2,1,0.0,7
24,-110.4,2,2,0.0,7
42,-120.7,2,3,0.0,7
83,-142.6,2,4,0.0,7
6,-101.3,2,5,0.0,7
64,-263.7,3,1,0.0,7
46,-218.3,3,2,0.0,7
39,-200.2,3,3,0.0,7
89,-326.7,3,4,0.0,7
77,-294.5,3,5,0.0,7
25,-137.4,4,1,0.0,7
