,task,item,choice,gt,meta_tasks
0,data/test/high_school_biology_test.csv,0,A,A,['electrical engineering' 'computer security']
1,data/test/high_school_biology_test.csv,1,A,A,['college mathematics' 'college chemistry']
2,data/test/high_school_biology_test.csv,2,C,C,['conceptual physics' 'college chemistry']
3,data/test/high_school_biology_test.csv,3,C,A,['high school chemistry' 'college mathematics']
4,data/test/high_school_biology_test.csv,4,A,C,['anatomy' 'computer security']
5,data/test/high_school_biology_test.csv,5,C,C,['college biology' 'high school mathematics']
6,data/test/high_school_biology_test.csv,6,B,B,['abstract algebra' 'conceptual physics']
7,data/test/high_school_biology_test.csv,7,B,B,['college computer science' 'astronomy']
8,data/test/high_school_biology_test.csv,8,A,A,['elementary mathematics' 'abstract algebra']
9,data/test/high_school_biology_test.csv,9,A,C,['conceptual physics' 'astronomy']
10,data/test/high_school_biology_test.csv,10,C,C,['astronomy' 'college mathematics']
11,data/test/high_school_biology_test.csv,11,C,B,['abstract algebra' 'high school statistics']
12,data/test/high_school_biology_test.csv,12,D,D,['conceptual physics' 'electrical engineering']
13,data/test/high_school_biology_test.csv,13,A,D,['college chemistry' 'high school computer science']
14,data/test/high_school_biology_test.csv,14,D,D,['anatomy' 'high school chemistry']
15,data/test/high_school_biology_test.csv,15,B,B,['high school mathematics' 'high school computer science']
16,data/test/high_school_biology_test.csv,16,D,C,['college biology' 'college chemistry']
17,data/test/high_school_biology_test.csv,17,B,B,['computer security' 'college chemistry']
18,data/test/high_school_biology_test.csv,18,D,B,['abstract algebra' 'high school statistics']
19,data/test/high_school_biology_test.csv,19,C,C,['college physics' 'high school computer science']
20,data/test/high_school_biology_test.csv,20,D,D,['abstract algebra' 'astronomy']
21,data/test/high_school_biology_test.csv,21,C,C,['high school mathematics' 'electrical engineering']
22,data/test/high_school_biology_test.csv,22,C,A,['machine learning' 'high school chemistry']
23,data/test/high_school_biology_test.csv,23,B,B,['conceptual physics' 'electrical engineering']
24,data/test/high_school_biology_test.csv,24,D,B,['high school physics' 'machine learning']
25,data/test/high_school_biology_test.csv,25,C,C,['college biology' 'high school mathematics']
26,data/test/high_school_biology_test.csv,26,B,B,['high school physics' 'high school statistics']
27,data/test/high_school_biology_test.csv,27,A,C,['machine learning' 'electrical engineering']
28,data/test/high_school_biology_test.csv,28,C,C,['anatomy' 'college computer science']
29,data/test/high_school_biology_test.csv,29,C,C,['abstract algebra' 'college physics']
30,data/test/high_school_biology_test.csv,30,A,D,['high school physics' 'college computer science']
31,data/test/high_school_biology_test.csv,31,C,B,['high school physics' 'college biology']
32,data/test/high_school_biology_test.csv,32,C,C,['high school chemistry' 'college physics']
33,data/test/high_school_biology_test.csv,33,C,C,['college chemistry' 'college mathematics']
34,data/test/high_school_biology_test.csv,34,D,D,['elementary mathematics' 'college physics']
35,data/test/high_school_biology_test.csv,35,B,C,['high school mathematics' 'high school physics']
36,data/test/high_school_biology_test.csv,36,D,B,['high school chemistry' 'high school mathematics']
37,data/test/high_school_biology_test.csv,37,D,D,['abstract algebra' 'computer security']
38,data/test/high_school_biology_test.csv,38,B,C,['high school statistics' 'conceptual physics']
