,task,item,choice,gt,meta_tasks
0,data/test/high_school_chemistry_test.csv,0,A,A,['high school computer science' 'high school mathematics']
1,data/test/high_school_chemistry_test.csv,1,A,A,['college computer science' 'anatomy']
2,data/test/high_school_chemistry_test.csv,2,B,C,['high school statistics' 'college mathematics']
3,data/test/high_school_chemistry_test.csv,3,D,A,['high school biology' 'high school mathematics']
4,data/test/high_school_chemistry_test.csv,4,B,B,['elementary mathematics' 'high school computer science']
5,data/test/high_school_chemistry_test.csv,5,B,C,['college physics' 'abstract algebra']
6,data/test/high_school_chemistry_test.csv,6,A,C,['machine learning' 'anatomy']
7,data/test/high_school_chemistry_test.csv,7,B,D,['conceptual physics' 'high school mathematics']
8,data/test/high_school_chemistry_test.csv,8,B,C,['college computer science' 'high school statistics']
9,data/test/high_school_chemistry_test.csv,9,A,A,['college mathematics' 'high school computer science']
10,data/test/high_school_chemistry_test.csv,10,C,C,['high school biology' 'astronomy']
11,data/test/high_school_chemistry_test.csv,11,C,A,['college chemistry' 'high school physics']
12,data/test/high_school_chemistry_test.csv,12,A,C,['high school statistics' 'high school biology']
13,data/test/high_school_chemistry_test.csv,13,B,A,['college physics' 'college chemistry']
14,data/test/high_school_chemistry_test.csv,14,D,D,['anatomy' 'machine learning']
15,data/test/high_school_chemistry_test.csv,15,C,C,['astronomy' 'high school mathematics']
16,data/test/high_school_chemistry_test.csv,16,C,A,['high school physics' 'elementary mathematics']
17,data/test/high_school_chemistry_test.csv,17,B,B,['college mathematics' 'college physics']
18,data/test/high_school_chemistry_test.csv,18,B,B,['college chemistry' 'college mathematics']
19,data/test/high_school_chemistry_test.csv,19,A,D,['college biology' 'high school physics']
20,data/test/high_school_chemistry_test.csv,20,A,B,['high school statistics' 'conceptual physics']
21,data/test/high_school_chemistry_test.csv,21,B,C,['college mathematics' 'astronomy']
22,data/test/high_school_chemistry_test.csv,22,C,B,['high school mathematics' 'electrical engineering']
23,data/test/high_school_chemistry_test.csv,23,A,B,['college physics' 'high school statistics']
