,task,item,choice,gt,meta_tasks
0,data/test/high_school_psychology_test.csv,0,A,A,['public relations' 'high school government and politics']
1,data/test/high_school_psychology_test.csv,1,B,B,['us foreign policy' 'high school macroeconomics']
2,data/test/high_school_psychology_test.csv,2,D,D,['high school microeconomics' 'public relations']
3,data/test/high_school_psychology_test.csv,3,A,A,['us foreign policy' 'econometrics']
4,data/test/high_school_psychology_test.csv,4,A,C,['us foreign policy' 'high school microeconomics']
5,data/test/high_school_psychology_test.csv,5,C,A,['econometrics' 'high school geography']
6,data/test/high_school_psychology_test.csv,6,A,A,['professional psychology' 'high school government and politics']
7,data/test/high_school_psychology_test.csv,7,D,D,['high school macroeconomics' 'public relations']
8,data/test/high_school_psychology_test.csv,8,C,A,['econometrics' 'high school government and politics']
9,data/test/high_school_psychology_test.csv,9,B,B,['human sexuality' 'econometrics']
10,data/test/high_school_psychology_test.csv,10,C,C,['professional psychology' 'high school microeconomics']
11,data/test/high_school_psychology_test.csv,11,C,C,['high school macroeconomics' 'human sexuality']
12,data/test/high_school_psychology_test.csv,12,B,D,['us foreign policy' 'high school macroeconomics']
13,data/test/high_school_psychology_test.csv,13,A,B,['sociology' 'high school geography']
14,data/test/high_school_psychology_test.csv,14,D,D,['high school microeconomics' 'us foreign policy']
15,data/test/high_school_psychology_test.csv,15,D,D,['high school macroeconomics' 'high school government and politics']
16,data/test/high_school_psychology_test.csv,16,A,D,['high school government and politics' 'security studies']
17,data/test/high_school_psychology_test.csv,17,B,A,['human sexuality' 'us foreign policy']
18,data/test/high_school_psychology_test.csv,18,D,D,['high school microeconomics' 'security studies']
19,data/test/high_school_psychology_test.csv,19,A,C,['econometrics' 'high school microeconomics']
20,data/test/high_school_psychology_test.csv,20,A,B,['econometrics' 'professional psychology']
21,data/test/high_school_psychology_test.csv,21,D,B,['high school macroeconomics' 'high school government and politics']
22,data/test/high_school_psychology_test.csv,22,A,C,['public relations' 'high school microeconomics']
23,data/test/high_school_psychology_test.csv,23,A,D,['sociology' 'high school geography']
24,data/test/high_school_psychology_test.csv,24,A,C,['professional psychology' 'econometrics']
25,data/test/high_school_psychology_test.csv,25,B,B,['sociology' 'public relations']
26,data/test/high_school_psychology_test.csv,26,B,C,['high school geography' 'public relations']
27,data/test/high_school_psychology_test.csv,27,A,A,['high school microeconomics' 'sociology']
28,data/test/high_school_psychology_test.csv,28,C,D,['high school government and politics' 'professional psychology']
29,data/test/high_school_psychology_test.csv,29,A,A,['security studies' 'high school microeconomics']
30,data/test/high_school_psychology_test.csv,30,A,B,['high school macroeconomics' 'sociology']
31,data/test/high_school_psychology_test.csv,31,A,A,['high school government and politics' 'security studies']
32,data/test/high_school_psychology_test.csv,32,A,A,['high school geography' 'high school microeconomics']
33,data/test/high_school_psychology_test.csv,33,D,D,['us foreign policy' 'security studies']
34,data/test/high_school_psychology_test.csv,34,A,D,['professional psychology' 'high school macroeconomics']
35,data/test/high_school_psychology_test.csv,35,C,A,['human sexuality' 'high school microeconomics']
36,data/test/high_school_psychology_test.csv,36,C,D,['high school government and politics' 'high school geography']
37,data/test/high_school_psychology_test.csv,37,B,B,['high school geography' 'sociology']
38,data/test/high_school_psychology_test.csv,38,A,C,['high school geography' 'human sexuality']
39,data/test/high_school_psychology_test.csv,39,A,C,['human sexuality' 'public relations']
40,data/test/high_school_psychology_test.csv,40,B,B,['high school geography' 'high school microeconomics']
41,data/test/high_school_psychology_test.csv,41,C,D,['econometrics' 'sociology']
