,task,item,choice,gt,meta_tasks
0,data/test/clinical_knowledge_test.csv,0,B,A,['virology' 'management']
1,data/test/clinical_knowledge_test.csv,1,D,D,['medical genetics' 'virology']
2,data/test/clinical_knowledge_test.csv,2,A,A,['global facts' 'human aging']
3,data/test/clinical_knowledge_test.csv,3,B,B,['management' 'medical genetics']
4,data/test/clinical_knowledge_test.csv,4,A,B,['global facts' 'virology']
5,data/test/clinical_knowledge_test.csv,5,D,D,['college medicine' 'miscellaneous']
6,data/test/clinical_knowledge_test.csv,6,A,B,['medical genetics' 'nutrition']
7,data/test/clinical_knowledge_test.csv,7,A,A,['miscellaneous' 'virology']
8,data/test/clinical_knowledge_test.csv,8,A,A,['marketing' 'human aging']
9,data/test/clinical_knowledge_test.csv,9,B,D,['miscellaneous' 'virology']
10,data/test/clinical_knowledge_test.csv,10,C,C,['nutrition' 'marketing']
11,data/test/clinical_knowledge_test.csv,11,C,D,['management' 'nutrition']
12,data/test/clinical_knowledge_test.csv,12,D,B,['management' 'miscellaneous']
13,data/test/clinical_knowledge_test.csv,13,B,B,['global facts' 'college medicine']
14,data/test/clinical_knowledge_test.csv,14,B,B,['human aging' 'global facts']
15,data/test/clinical_knowledge_test.csv,15,A,C,['business ethics' 'medical genetics']
16,data/test/clinical_knowledge_test.csv,16,A,D,['human aging' 'virology']
17,data/test/clinical_knowledge_test.csv,17,A,C,['college medicine' 'business ethics']
18,data/test/clinical_knowledge_test.csv,18,A,C,['human aging' 'marketing']
19,data/test/clinical_knowledge_test.csv,19,A,C,['global facts' 'management']
20,data/test/clinical_knowledge_test.csv,20,D,D,['business ethics' 'nutrition']
21,data/test/clinical_knowledge_test.csv,21,A,A,['management' 'miscellaneous']
22,data/test/clinical_knowledge_test.csv,22,B,A,['miscellaneous' 'professional accounting']
23,data/test/clinical_knowledge_test.csv,23,B,B,['nutrition' 'management']
24,data/test/clinical_knowledge_test.csv,24,A,B,['management' 'global facts']
25,data/test/clinical_knowledge_test.csv,25,D,B,['miscellaneous' 'marketing']
26,data/test/clinical_knowledge_test.csv,26,D,D,['medical genetics' 'miscellaneous']
27,data/test/clinical_knowledge_test.csv,27,A,A,['professional medicine' 'miscellaneous']
28,data/test/clinical_knowledge_test.csv,28,D,B,['medical genetics' 'global facts']
29,data/test/clinical_knowledge_test.csv,29,D,C,['miscellaneous' 'marketing']
30,data/test/clinical_knowledge_test.csv,30,A,B,['management' 'business ethics']
31,data/test/clinical_knowledge_test.csv,31,C,D,['marketing' 'miscellaneous']
32,data/test/clinical_knowledge_test.csv,32,B,A,['marketing' 'professional accounting']
33,data/test/clinical_knowledge_test.csv,33,C,B,['marketing' 'college medicine']
34,data/test/clinical_knowledge_test.csv,34,B,B,['business ethics' 'global facts']
35,data/test/clinical_knowledge_test.csv,35,B,D,['college medicine' 'business ethics']
36,data/test/clinical_knowledge_test.csv,36,C,C,['global facts' 'professional accounting']
37,data/test/clinical_knowledge_test.csv,37,A,B,['global facts' 'miscellaneous']
38,data/test/clinical_knowledge_test.csv,38,B,B,['global facts' 'professional medicine']
39,data/test/clinical_knowledge_test.csv,39,A,D,['virology' 'nutrition']
40,data/test/clinical_knowledge_test.csv,40,B,B,['professional accounting' 'global facts']
41,data/test/clinical_knowledge_test.csv,41,D,D,['human aging' 'management']
42,data/test/clinical_knowledge_test.csv,42,A,C,['global facts' 'human aging']
43,data/test/clinical_knowledge_test.csv,43,B,B,['virology' 'business ethics']
44,data/test/clinical_knowledge_test.csv,44,C,D,['management' 'global facts']
45,data/test/clinical_knowledge_test.csv,45,D,D,['medical genetics' 'college medicine']
46,data/test/clinical_knowledge_test.csv,46,D,D,['medical genetics' 'professional medicine']
47,data/test/clinical_knowledge_test.csv,47,A,A,['professional accounting' 'business ethics']
48,data/test/clinical_knowledge_test.csv,48,D,D,['marketing' 'business ethics']
49,data/test/clinical_knowledge_test.csv,49,B,D,['professional accounting' 'virology']
50,data/test/clinical_knowledge_test.csv,50,B,C,['management' 'nutrition']
51,data/test/clinical_knowledge_test.csv,51,C,A,['business ethics' 'management']
52,data/test/clinical_knowledge_test.csv,52,B,C,['human aging' 'business ethics']
53,data/test/clinical_knowledge_test.csv,53,A,B,['marketing' 'nutrition']
54,data/test/clinical_knowledge_test.csv,54,C,D,['medical genetics' 'professional accounting']
55,data/test/clinical_knowledge_test.csv,55,A,D,['medical genetics' 'business ethics']
56,data/test/clinical_knowledge_test.csv,56,C,B,['human aging' 'miscellaneous']
57,data/test/clinical_knowledge_test.csv,57,D,C,['professional accounting' 'human aging']
58,data/test/clinical_knowledge_test.csv,58,A,D,['virology' 'miscellaneous']
59,data/test/clinical_knowledge_test.csv,59,C,B,['medical genetics' 'professional medicine']
60,data/test/clinical_knowledge_test.csv,60,C,C,['college medicine' 'marketing']
61,data/test/clinical_knowledge_test.csv,61,C,B,['marketing' 'management']
62,data/test/clinical_knowledge_test.csv,62,C,C,['marketing' 'miscellaneous']
63,data/test/clinical_knowledge_test.csv,63,D,D,['miscellaneous' 'medical genetics']
64,data/test/clinical_knowledge_test.csv,64,A,A,['marketing' 'virology']
65,data/test/clinical_knowledge_test.csv,65,B,D,['professional accounting' 'miscellaneous']
66,data/test/clinical_knowledge_test.csv,66,A,B,['nutrition' 'marketing']
67,data/test/clinical_knowledge_test.csv,67,D,D,['marketing' 'virology']
68,data/test/clinical_knowledge_test.csv,68,D,D,['medical genetics' 'human aging']
69,data/test/clinical_knowledge_test.csv,69,D,D,['professional accounting' 'miscellaneous']
70,data/test/clinical_knowledge_test.csv,70,A,A,['medical genetics' 'professional medicine']
