,task,item,choice,gt,meta_tasks
0,data/test/conceptual_physics_test.csv,0,B,A,['computer security' 'electrical engineering']
1,data/test/conceptual_physics_test.csv,1,D,B,['high school chemistry' 'computer security']
2,data/test/conceptual_physics_test.csv,2,B,B,['elementary mathematics' 'abstract algebra']
3,data/test/conceptual_physics_test.csv,3,A,B,['college biology' 'computer security']
4,data/test/conceptual_physics_test.csv,4,A,A,['electrical engineering' 'college computer science']
5,data/test/conceptual_physics_test.csv,5,C,D,['elementary mathematics' 'college biology']
6,data/test/conceptual_physics_test.csv,6,D,D,['high school computer science' 'college computer science']
7,data/test/conceptual_physics_test.csv,7,A,A,['high school mathematics' 'college computer science']
8,data/test/conceptual_physics_test.csv,8,B,B,['college biology' 'high school chemistry']
9,data/test/conceptual_physics_test.csv,9,D,D,['machine learning' 'college chemistry']
10,data/test/conceptual_physics_test.csv,10,B,B,['high school biology' 'abstract algebra']
11,data/test/conceptual_physics_test.csv,11,C,C,['high school physics' 'high school mathematics']
12,data/test/conceptual_physics_test.csv,12,A,B,['college physics' 'college biology']
13,data/test/conceptual_physics_test.csv,13,B,A,['high school mathematics' 'high school biology']
14,data/test/conceptual_physics_test.csv,14,A,B,['college mathematics' 'astronomy']
15,data/test/conceptual_physics_test.csv,15,A,A,['high school computer science' 'college chemistry']
16,data/test/conceptual_physics_test.csv,16,C,A,['elementary mathematics' 'machine learning']
17,data/test/conceptual_physics_test.csv,17,D,B,['college biology' 'college computer science']
18,data/test/conceptual_physics_test.csv,18,A,D,['high school biology' 'high school computer science']
19,data/test/conceptual_physics_test.csv,19,C,A,['abstract algebra' 'college biology']
20,data/test/conceptual_physics_test.csv,20,D,A,['college biology' 'astronomy']
21,data/test/conceptual_physics_test.csv,21,A,C,['astronomy' 'college mathematics']
22,data/test/conceptual_physics_test.csv,22,A,D,['high school chemistry' 'anatomy']
23,data/test/conceptual_physics_test.csv,23,B,C,['college biology' 'college computer science']
24,data/test/conceptual_physics_test.csv,24,C,C,['high school biology' 'college physics']
25,data/test/conceptual_physics_test.csv,25,B,A,['electrical engineering' 'college physics']
26,data/test/conceptual_physics_test.csv,26,B,D,['electrical engineering' 'college mathematics']
27,data/test/conceptual_physics_test.csv,27,A,A,['college physics' 'high school statistics']
28,data/test/conceptual_physics_test.csv,28,C,C,['high school chemistry' 'college mathematics']
29,data/test/conceptual_physics_test.csv,29,A,C,['astronomy' 'computer security']
30,data/test/conceptual_physics_test.csv,30,C,B,['high school biology' 'college computer science']
31,data/test/conceptual_physics_test.csv,31,A,D,['elementary mathematics' 'high school statistics']
32,data/test/conceptual_physics_test.csv,32,B,C,['astronomy' 'college biology']
33,data/test/conceptual_physics_test.csv,33,D,D,['anatomy' 'college chemistry']
34,data/test/conceptual_physics_test.csv,34,D,D,['computer security' 'college mathematics']
