,task,item,choice,gt,meta_tasks
0,data/test/international_law_test.csv,0,B,B,['high school european history' 'formal logic']
1,data/test/international_law_test.csv,1,A,A,['world religions' 'philosophy']
2,data/test/international_law_test.csv,2,D,C,['prehistory' 'world religions']
3,data/test/international_law_test.csv,3,A,A,['philosophy' 'world religions']
4,data/test/international_law_test.csv,4,D,C,['high school european history' 'world religions']
5,data/test/international_law_test.csv,5,B,B,['high school us history' 'high school european history']
6,data/test/international_law_test.csv,6,B,C,['moral disputes' 'jurisprudence']
7,data/test/international_law_test.csv,7,C,C,['jurisprudence' 'logical fallacies']
8,data/test/international_law_test.csv,8,A,B,['moral disputes' 'high school world history']
9,data/test/international_law_test.csv,9,A,A,['high school european history' 'logical fallacies']
10,data/test/international_law_test.csv,10,C,C,['formal logic' 'jurisprudence']
11,data/test/international_law_test.csv,11,A,B,['moral scenarios' 'high school european history']
12,data/test/international_law_test.csv,12,C,C,['world religions' 'moral scenarios']
13,data/test/international_law_test.csv,13,B,B,['world religions' 'moral scenarios']
14,data/test/international_law_test.csv,14,C,C,['philosophy' 'prehistory']
15,data/test/international_law_test.csv,15,C,A,['high school us history' 'prehistory']
16,data/test/international_law_test.csv,16,B,B,['high school world history' 'high school us history']
17,data/test/international_law_test.csv,17,B,A,['philosophy' 'prehistory']
18,data/test/international_law_test.csv,18,C,C,['moral scenarios' 'philosophy']
19,data/test/international_law_test.csv,19,A,D,['moral scenarios' 'jurisprudence']
20,data/test/international_law_test.csv,20,C,C,['moral disputes' 'prehistory']
21,data/test/international_law_test.csv,21,C,C,['high school us history' 'philosophy']
22,data/test/international_law_test.csv,22,A,C,['high school european history' 'formal logic']
23,data/test/international_law_test.csv,23,C,B,['high school world history' 'jurisprudence']
24,data/test/international_law_test.csv,24,A,C,['moral scenarios' 'high school world history']
25,data/test/international_law_test.csv,25,C,A,['formal logic' 'moral disputes']
26,data/test/international_law_test.csv,26,D,C,['prehistory' 'logical fallacies']
27,data/test/international_law_test.csv,27,B,C,['moral disputes' 'high school world history']
28,data/test/international_law_test.csv,28,C,A,['philosophy' 'moral scenarios']
29,data/test/international_law_test.csv,29,B,B,['logical fallacies' 'world religions']
30,data/test/international_law_test.csv,30,C,C,['jurisprudence' 'logical fallacies']
31,data/test/international_law_test.csv,31,B,C,['logical fallacies' 'moral disputes']
32,data/test/international_law_test.csv,32,C,C,['formal logic' 'philosophy']
33,data/test/international_law_test.csv,33,A,A,['logical fallacies' 'world religions']
34,data/test/international_law_test.csv,34,C,A,['jurisprudence' 'logical fallacies']
35,data/test/international_law_test.csv,35,A,D,['high school world history' 'moral scenarios']
36,data/test/international_law_test.csv,36,B,C,['prehistory' 'logical fallacies']
37,data/test/international_law_test.csv,37,B,A,['prehistory' 'philosophy']
38,data/test/international_law_test.csv,38,B,B,['moral disputes' 'moral scenarios']
39,data/test/international_law_test.csv,39,C,B,['logical fallacies' 'jurisprudence']
40,data/test/international_law_test.csv,40,D,A,['world religions' 'jurisprudence']
41,data/test/international_law_test.csv,41,C,D,['philosophy' 'jurisprudence']
42,data/test/international_law_test.csv,42,C,C,['moral scenarios' 'high school world history']
43,data/test/international_law_test.csv,43,C,C,['formal logic' 'moral disputes']
44,data/test/international_law_test.csv,44,B,C,['philosophy' 'formal logic']
45,data/test/international_law_test.csv,45,D,B,['logical fallacies' 'moral disputes']
46,data/test/international_law_test.csv,46,B,B,['logical fallacies' 'formal logic']
47,data/test/international_law_test.csv,47,C,D,['formal logic' 'high school european history']
48,data/test/international_law_test.csv,48,D,C,['high school us history' 'moral scenarios']
49,data/test/international_law_test.csv,49,D,D,['high school european history' 'high school world history']
50,data/test/international_law_test.csv,50,A,D,['high school world history' 'world religions']
51,data/test/international_law_test.csv,51,D,A,['jurisprudence' 'moral disputes']
52,data/test/international_law_test.csv,52,C,D,['jurisprudence' 'high school us history']
53,data/test/international_law_test.csv,53,A,A,['high school european history' 'jurisprudence']
54,data/test/international_law_test.csv,54,D,D,['prehistory' 'world religions']
55,data/test/international_law_test.csv,55,B,B,['formal logic' 'high school world history']
56,data/test/international_law_test.csv,56,C,B,['prehistory' 'high school us history']
57,data/test/international_law_test.csv,57,C,A,['high school european history' 'high school us history']
58,data/test/international_law_test.csv,58,D,C,['prehistory' 'philosophy']
59,data/test/international_law_test.csv,59,D,A,['high school world history' 'jurisprudence']
60,data/test/international_law_test.csv,60,C,C,['high school european history' 'jurisprudence']
61,data/test/international_law_test.csv,61,B,C,['philosophy' 'moral scenarios']
62,data/test/international_law_test.csv,62,B,B,['moral disputes' 'formal logic']
63,data/test/international_law_test.csv,63,C,B,['high school european history' 'moral scenarios']
64,data/test/international_law_test.csv,64,B,B,['moral disputes' 'world religions']
65,data/test/international_law_test.csv,65,A,A,['world religions' 'high school world history']
66,data/test/international_law_test.csv,66,C,D,['philosophy' 'high school world history']
67,data/test/international_law_test.csv,67,A,A,['high school us history' 'moral scenarios']
68,data/test/international_law_test.csv,68,A,C,['jurisprudence' 'moral disputes']
69,data/test/international_law_test.csv,69,A,C,['high school us history' 'logical fallacies']
70,data/test/international_law_test.csv,70,C,C,['moral scenarios' 'high school us history']
71,data/test/international_law_test.csv,71,A,D,['formal logic' 'high school european history']
72,data/test/international_law_test.csv,72,A,B,['moral scenarios' 'jurisprudence']
73,data/test/international_law_test.csv,73,B,B,['moral disputes' 'logical fallacies']
74,data/test/international_law_test.csv,74,C,A,['high school european history' 'high school world history']
75,data/test/international_law_test.csv,75,A,C,['high school european history' 'prehistory']
76,data/test/international_law_test.csv,76,B,D,['high school us history' 'moral scenarios']
77,data/test/international_law_test.csv,77,A,B,['philosophy' 'prehistory']
78,data/test/international_law_test.csv,78,A,A,['world religions' 'formal logic']
79,data/test/international_law_test.csv,79,C,C,['high school world history' 'jurisprudence']
80,data/test/international_law_test.csv,80,B,A,['logical fallacies' 'moral disputes']
81,data/test/international_law_test.csv,81,B,B,['high school european history' 'philosophy']
82,data/test/international_law_test.csv,82,C,C,['formal logic' 'prehistory']
83,data/test/international_law_test.csv,83,A,C,['high school european history' 'moral scenarios']
84,data/test/international_law_test.csv,84,A,A,['philosophy' 'moral scenarios']
85,data/test/international_law_test.csv,85,B,D,['high school european history' 'prehistory']
86,data/test/international_law_test.csv,86,A,B,['high school european history' 'moral disputes']
87,data/test/international_law_test.csv,87,B,B,['high school us history' 'world religions']
88,data/test/international_law_test.csv,88,A,B,['high school us history' 'formal logic']
89,data/test/international_law_test.csv,89,B,C,['moral scenarios' 'high school world history']
90,data/test/international_law_test.csv,90,D,C,['formal logic' 'high school world history']
91,data/test/international_law_test.csv,91,A,A,['high school european history' 'philosophy']
92,data/test/international_law_test.csv,92,D,C,['jurisprudence' 'formal logic']
93,data/test/international_law_test.csv,93,A,A,['logical fallacies' 'jurisprudence']
94,data/test/international_law_test.csv,94,B,B,['high school us history' 'philosophy']
95,data/test/international_law_test.csv,95,A,A,['high school world history' 'prehistory']
96,data/test/international_law_test.csv,96,B,B,['jurisprudence' 'formal logic']
97,data/test/international_law_test.csv,97,B,D,['moral scenarios' 'philosophy']
98,data/test/international_law_test.csv,98,D,D,['world religions' 'moral scenarios']
99,data/test/international_law_test.csv,99,A,A,['moral disputes' 'formal logic']
100,data/test/international_law_test.csv,100,B,A,['philosophy' 'formal logic']
101,data/test/international_law_test.csv,101,D,C,['formal logic' 'prehistory']
102,data/test/international_law_test.csv,102,A,C,['philosophy' 'world religions']
103,data/test/international_law_test.csv,103,D,C,['moral disputes' 'high school european history']
104,data/test/international_law_test.csv,104,C,C,['formal logic' 'prehistory']
105,data/test/international_law_test.csv,105,C,A,['formal logic' 'philosophy']
106,data/test/international_law_test.csv,106,D,C,['high school us history' 'high school european history']
107,data/test/international_law_test.csv,107,D,C,['philosophy' 'logical fallacies']
108,data/test/international_law_test.csv,108,A,B,['high school european history' 'jurisprudence']
109,data/test/international_law_test.csv,109,C,B,['jurisprudence' 'formal logic']
110,data/test/international_law_test.csv,110,B,D,['prehistory' 'high school world history']
111,data/test/international_law_test.csv,111,A,B,['high school world history' 'formal logic']
112,data/test/international_law_test.csv,112,B,D,['moral disputes' 'prehistory']
113,data/test/international_law_test.csv,113,C,C,['high school european history' 'formal logic']
114,data/test/international_law_test.csv,114,C,B,['world religions' 'prehistory']
115,data/test/international_law_test.csv,115,D,D,['moral scenarios' 'moral disputes']
116,data/test/international_law_test.csv,116,C,A,['jurisprudence' 'high school us history']
117,data/test/international_law_test.csv,117,D,C,['high school world history' 'logical fallacies']
118,data/test/international_law_test.csv,118,C,C,['moral disputes' 'logical fallacies']
119,data/test/international_law_test.csv,119,C,A,['logical fallacies' 'high school us history']
120,data/test/international_law_test.csv,120,D,C,['jurisprudence' 'philosophy']
