,task,item,choice,gt,meta_tasks
0,data/test/anatomy_test.csv,0,C,A,['conceptual physics' 'college chemistry']
1,data/test/anatomy_test.csv,1,A,B,['computer security' 'high school biology']
2,data/test/anatomy_test.csv,2,A,A,['elementary mathematics' 'high school chemistry']
3,data/test/anatomy_test.csv,3,B,C,['college physics' 'college computer science']
4,data/test/anatomy_test.csv,4,B,B,['machine learning' 'high school chemistry']
5,data/test/anatomy_test.csv,5,A,B,['high school computer science' 'high school chemistry']
6,data/test/anatomy_test.csv,6,B,A,['high school mathematics' 'conceptual physics']
7,data/test/anatomy_test.csv,7,B,B,['high school biology' 'elementary mathematics']
8,data/test/anatomy_test.csv,8,B,C,['conceptual physics' 'electrical engineering']
9,data/test/anatomy_test.csv,9,B,D,['electrical engineering' 'college mathematics']
10,data/test/anatomy_test.csv,10,D,D,['college mathematics' 'high school physics']
11,data/test/anatomy_test.csv,11,A,D,['conceptual physics' 'college biology']
12,data/test/anatomy_test.csv,12,A,D,['astronomy' 'elementary mathematics']
13,data/test/anatomy_test.csv,13,A,B,['astronomy' 'abstract algebra']
14,data/test/anatomy_test.csv,14,C,A,['college chemistry' 'high school chemistry']
15,data/test/anatomy_test.csv,15,C,C,['high school chemistry' 'high school biology']
16,data/test/anatomy_test.csv,16,B,B,['machine learning' 'high school chemistry']
17,data/test/anatomy_test.csv,17,D,D,['college computer science' 'elementary mathematics']
18,data/test/anatomy_test.csv,18,A,D,['college biology' 'high school chemistry']
19,data/test/anatomy_test.csv,19,C,C,['high school biology' 'college biology']
20,data/test/anatomy_test.csv,20,C,C,['abstract algebra' 'electrical engineering']
21,data/test/anatomy_test.csv,21,A,C,['machine learning' 'conceptual physics']
22,data/test/anatomy_test.csv,22,B,B,['high school chemistry' 'high school statistics']
23,data/test/anatomy_test.csv,23,C,B,['college physics' 'high school computer science']
24,data/test/anatomy_test.csv,24,A,B,['high school computer science' 'high school statistics']
25,data/test/anatomy_test.csv,25,A,C,['college biology' 'college computer science']
26,data/test/anatomy_test.csv,26,C,C,['machine learning' 'high school chemistry']
27,data/test/anatomy_test.csv,27,A,A,['college mathematics' 'machine learning']
28,data/test/anatomy_test.csv,28,A,C,['abstract algebra' 'high school physics']
29,data/test/anatomy_test.csv,29,C,B,['high school computer science' 'college biology']
30,data/test/anatomy_test.csv,30,C,C,['college chemistry' 'electrical engineering']
31,data/test/anatomy_test.csv,31,B,A,['college chemistry' 'conceptual physics']
32,data/test/anatomy_test.csv,32,B,B,['astronomy' 'high school statistics']
33,data/test/anatomy_test.csv,33,D,B,['high school computer science' 'machine learning']
34,data/test/anatomy_test.csv,34,C,C,['machine learning' 'high school statistics']
35,data/test/anatomy_test.csv,35,A,C,['high school physics' 'electrical engineering']
36,data/test/anatomy_test.csv,36,D,D,['college chemistry' 'astronomy']
37,data/test/anatomy_test.csv,37,C,C,['elementary mathematics' 'college computer science']
38,data/test/anatomy_test.csv,38,D,D,['abstract algebra' 'college mathematics']
39,data/test/anatomy_test.csv,39,C,C,['elementary mathematics' 'high school computer science']
40,data/test/anatomy_test.csv,40,C,C,['high school physics' 'high school computer science']
41,data/test/anatomy_test.csv,41,A,C,['college mathematics' 'college biology']
42,data/test/anatomy_test.csv,42,C,B,['abstract algebra' 'college mathematics']
43,data/test/anatomy_test.csv,43,C,C,['high school mathematics' 'college biology']
44,data/test/anatomy_test.csv,44,A,A,['high school physics' 'high school computer science']
45,data/test/anatomy_test.csv,45,A,C,['conceptual physics' 'college chemistry']
46,data/test/anatomy_test.csv,46,B,B,['high school statistics' 'astronomy']
47,data/test/anatomy_test.csv,47,C,C,['computer security' 'astronomy']
48,data/test/anatomy_test.csv,48,D,A,['computer security' 'conceptual physics']
49,data/test/anatomy_test.csv,49,C,C,['high school physics' 'high school computer science']
50,data/test/anatomy_test.csv,50,D,D,['abstract algebra' 'high school mathematics']
51,data/test/anatomy_test.csv,51,A,D,['college computer science' 'conceptual physics']
52,data/test/anatomy_test.csv,52,A,B,['machine learning' 'college chemistry']
53,data/test/anatomy_test.csv,53,B,B,['conceptual physics' 'abstract algebra']
54,data/test/anatomy_test.csv,54,C,B,['high school computer science' 'college biology']
55,data/test/anatomy_test.csv,55,B,D,['high school chemistry' 'college physics']
56,data/test/anatomy_test.csv,56,A,A,['high school physics' 'college mathematics']
57,data/test/anatomy_test.csv,57,C,C,['college computer science' 'high school chemistry']
58,data/test/anatomy_test.csv,58,D,D,['high school mathematics' 'astronomy']
59,data/test/anatomy_test.csv,59,A,D,['elementary mathematics' 'computer security']
60,data/test/anatomy_test.csv,60,D,D,['conceptual physics' 'college computer science']
61,data/test/anatomy_test.csv,61,C,C,['college physics' 'electrical engineering']
62,data/test/anatomy_test.csv,62,C,B,['high school chemistry' 'college computer science']
63,data/test/anatomy_test.csv,63,A,C,['abstract algebra' 'computer security']
64,data/test/anatomy_test.csv,64,A,C,['college computer science' 'high school computer science']
65,data/test/anatomy_test.csv,65,C,B,['high school computer science' 'electrical engineering']
66,data/test/anatomy_test.csv,66,A,D,['high school statistics' 'college physics']
67,data/test/anatomy_test.csv,67,A,C,['astronomy' 'college biology']
68,data/test/anatomy_test.csv,68,C,D,['conceptual physics' 'machine learning']
