x,y,machine,trial,y_pred,subject
9,99.0,1,1,1.0,1
75,629.1,1,2,75.0,1
36,207.3,1,3,12.0,1
64,482.1,1,4,120.0,1
14,110.7,1,5,12.0,1
96,1234.7,2,1,99.0,1
4,106.0,2,2,1234.0,1
71,747.3,2,3,100.0,1
75,815.1,2,4,100.0,1
30,242.3,2,5,100.0,1
91,716.3,3,1,1234.0,1
62,371.0,3,2,100.0,1
32,159.2,3,3,140.0,1
84,619.4,3,4,520.0,1
16,106.0,3,5,80.7,1
15,130.7,4,1,106.0,1
88,1156.3,4,2,106.0,1
56,524.5,4,3,721.0,1
16,134.0,4,4,106.0,1
78,928.4,4,5,1010.0,1
82,1060.0,5,1,1016.0,1
18,130.0,5,2,100.0,1
93,1348.0,5,3,1000.0,1
92,1320.6,5,4,1200.0,1
34,243.8,5,5,242.0,1
4,96.8,1,1,1.0,2
50,405.3,1,2,100.0,2
3,99.2,1,3,100.0,2
74,786.4,1,4,100.0,2
63,594.5,1,5,100.0,2
71,443.9,2,1,100.0,2
72,454.7,2,2,443.0,2
18,103.1,2,3,180.0,2
55,290.7,2,4,292.0,2
5,95.3,2,5,100.0,2
94,1450.7,3,1,100.0,2
56,594.9,3,2,100.0,2
75,971.1,3,3,1000.0,2
13,132.5,3,4,100.0,2
23,195.2,3,5,101.0,2
60,595.2,4,1,100.0,2
0,101.0,4,2,100.0,2
96,1314.3,4,3,101.0,2
18,156.4,4,4,103.0,2
54,505.0,4,5,290.0,2
52,363.9,5,1,100.0,2
81,750.5,5,2,100.0,2
88,867.3,5,3,1000.0,2
19,133.0,5,4,103.0,2
18,129.2,5,5,156.0,2
64,403.8,1,1,128.0,3
45,232.8,1,2,100.0,3
99,900.5,1,3,123.0,3
78,573.5,1,4,1000.0,3
42,209.8,1,5,100.0,3
2,100.2,2,1,100.0,3
6,101.9,2,2,100.0,3
75,504.6,2,3,102.0,3
75,504.2,2,4,504.0,3
71,461.0,2,5,503.0,3
52,280.7,3,1,100.0,3
38,202.0,3,2,200.0,3
93,637.5,3,3,390.0,3
74,447.4,3,4,491.0,3
28,158.3,3,5,111.0,3
95,1154.2,4,1,500.0,3
25,179.9,4,2,100.0,3
48,377.2,4,3,100.0,3
93,1110.6,4,4,637.0,3
65,602.1,4,5,1010.0,3
86,847.8,5,1,100.0,3
23,159.8,5,2,100.0,3
14,126.4,5,3,100.0,3
30,199.6,5,4,210.0,3
23,163.3,5,5,159.0,3
88,1014.8,1,1,100.0,4
95,1158.2,1,2,1014.0,4
46,369.7,1,3,1014.0,4
84,936.8,1,4,1014.0,4
27,202.6,1,5,112.0,4
59,375.1,2,1,1014.0,4
22,118.7,2,2,112.0,4
94,870.7,2,3,1014.0,4
53,313.8,2,4,421.0,4
81,657.9,2,5,1014.0,4
72,279.2,3,1,1014.0,4
20,103.7,3,2,101.0,4
89,390.3,3,3,593.0,4
70,269.1,3,4,234.0,4
65,240.7,3,5,239.0,4
82,660.5,4,1,101.0,4
27,163.5,4,2,199.0,4
53,335.6,4,3,299.0,4
79,621.8,4,4,499.0,4
57,374.9,4,5,299.0,4
1,100.0,5,1,1.0,4
96,1491.2,5,2,1158.0,4
15,127.9,5,3,100.0,4
30,223.7,5,4,250.0,4
13,117.4,5,5,100.0,4
53,285.7,1,1,10.0,5
63,361.3,1,2,285.0,5
57,312.7,1,3,290.0,5
41,208.4,1,4,240.0,5
74,460.5,1,5,258.0,5
26,152.6,2,1,100.0,5
81,610.2,2,2,212.0,5
86,673.9,2,3,592.0,5
77,561.6,2,4,610.0,5
6,101.7,2,5,112.0,5
1,100.9,3,1,100.0,5
98,722.8,3,2,100.0,5
95,685.9,3,3,712.0,5
64,359.9,3,4,490.0,5
68,395.2,3,5,369.0,5
78,720.5,4,1,450.0,5
48,309.7,4,2,390.0,5
57,410.0,4,3,312.0,5
14,104.4,4,4,100.0,5
26,144.1,4,5,152.0,5
1,103.0,5,1,100.0,5
11,130.6,5,2,103.0,5
61,625.0,5,3,390.0,5
35,295.4,5,4,290.0,5
12,134.4,5,5,109.0,5
61,345.3,1,1,1.0,6
87,632.0,1,2,123.0,6
70,433.3,1,3,123.0,6
47,239.0,1,4,123.0,6
56,304.2,1,5,345.0,6
65,398.3,2,1,345.0,6
6,102.0,2,2,300.0,6
43,221.9,2,3,299.0,6
22,125.7,2,4,112.0,6
87,652.3,2,5,632.0,6
24,166.5,3,1,102.0,6
2,102.4,3,2,100.0,6
4,103.7,3,3,102.0,6
63,452.1,3,4,398.0,6
74,574.6,3,5,402.0,6
96,620.6,4,1,512.0,6
38,149.5,4,2,239.0,6
85,495.1,4,3,610.0,6
96,623.0,4,4,620.0,6
16,99.2,4,5,102.0,6
20,138.3,5,1,120.0,6
18,132.0,5,2,129.0,6
70,589.5,5,3,433.0,6
11,112.1,5,4,102.0,6
58,436.9,5,5,392.0,6
77,385.3,1,1,100.0,7
39,151.6,1,2,12.3,7
92,527.8,1,3,123.0,7
70,330.5,1,4,299.0,7
19,102.3,1,5,105.0,7
33,242.8,2,1,100.0,7
22,160.4,2,2,121.0,7
78,940.5,2,3,410.0,7
87,1148.3,2,4,510.0,7
74,853.4,2,5,1010.0,7
24,156.4,3,1,120.0,7
51,340.3,3,2,100.0,7
49,323.1,3,3,220.0,7
40,248.8,3,4,250.0,7
85,751.5,3,5,1012.0,7
23,138.2,4,1,155.0,7
90,883.1,4,2,510.0,7
3,99.6,4,3,120.0,7
96,995.4,4,4,1000.0,7
62,457.7,4,5,620.0,7
78,964.6,5,1,1000.0,7
72,839.1,5,2,872.0,7
47,426.6,5,3,391.0,7
82,1054.3,5,4,1012.0,7
11,122.0,5,5,121.0,7
88,704.6,1,1,100.0,8
84,653.4,1,2,704.0,8
50,308.4,1,3,120.0,8
48,291.4,1,4,304.0,8
89,718.6,1,5,289.0,8
46,405.4,2,1,100.0,8
25,195.0,2,2,150.0,8
97,1395.5,2,3,595.0,8
88,1171.2,2,4,1395.0,8
57,559.6,2,5,715.0,8
71,692.4,3,1,100.0,8
0,100.5,3,2,0.0,8
5,103.6,3,3,100.0,8
61,534.7,3,4,100.0,8
92,1102.1,3,5,1000.0,8
84,585.9,4,1,653.0,8
43,233.6,4,2,291.0,8
12,113.6,4,3,100.0,8
63,377.3,4,4,499.0,8
12,113.2,4,5,113.0,8
87,905.3,5,1,704.0,8
33,186.7,5,2,211.0,8
64,514.4,5,3,391.0,8
78,735.3,5,4,1011.0,8
59,444.7,5,5,429.0,8
82,675.1,1,1,10.0,9
90,796.5,1,2,675.0,9
52,323.7,1,3,123.0,9
63,433.8,1,4,456.0,9
86,734.1,1,5,523.0,9
80,532.0,2,1,675.0,9
47,226.4,2,2,292.0,9
95,732.3,2,3,392.0,9
12,96.0,2,4,292.0,9
75,474.4,2,5,323.0,9
11,120.7,3,1,100.0,9
61,591.5,3,2,120.0,9
88,1093.8,3,3,622.0,9
84,1008.4,3,4,100.0,9
93,1206.3,3,5,1000.0,9
38,147.3,4,1,100.0,9
17,100.7,4,2,100.0,9
97,527.7,4,3,110.0,9
68,292.4,4,4,100.0,9
49,187.1,4,5,100.0,9
14,141.1,5,1,100.0,9
15,148.5,5,2,100.0,9
87,1283.5,5,3,100.0,9
14,139.8,5,4,141.0,9
75,991.7,5,5,1206.0,9
58,561.3,1,1,10.0,10
62,621.0,1,2,561.0,10
71,770.5,1,3,711.0,10
63,636.5,1,4,631.0,10
29,233.7,1,5,290.0,10
2,103.3,2,1,2.0,10
14,132.4,2,2,140.0,10
13,127.7,2,3,129.0,10
94,994.3,2,4,940.0,10
28,197.8,2,5,273.0,10
69,614.9,3,1,690.0,10
54,421.1,3,2,520.0,10
50,376.0,3,3,490.0,10
94,1041.6,3,4,940.0,10
89,943.6,3,5,911.0,10
79,762.0,4,1,750.0,10
32,191.3,4,2,299.0,10
74,676.2,4,3,674.0,10
45,295.0,4,4,341.0,10
9,99.1,4,5,100.0,10
16,114.8,5,1,150.0,10
70,552.2,5,2,690.0,10
6,98.0,5,3,12.0,10
12,105.3,5,4,112.0,10
44,267.1,5,5,392.0,10
18,110.0,1,1,18.0,11
36,162.0,1,2,110.0,11
62,308.5,1,3,190.0,11
43,192.3,1,4,100.0,11
46,206.1,1,5,192.0,11
33,225.8,2,1,110.0,11
39,266.0,2,2,230.0,11
28,197.1,2,3,210.0,11
2,105.0,2,4,100.0,11
79,671.4,2,5,225.0,11
95,949.2,3,1,100.0,11
59,400.0,3,2,100.0,11
72,564.5,3,3,350.0,11
3,96.1,3,4,100.0,11
77,640.0,3,5,100.0,11
0,100.3,4,1,100.0,11
11,119.3,4,2,100.0,11
75,915.6,4,3,100.0,11
93,1346.6,4,4,1000.0,11
80,1024.1,4,5,1000.0,11
41,315.5,5,1,100.0,11
88,1060.1,5,2,1000.0,11
43,336.2,5,3,192.0,11
25,183.0,5,4,110.0,11
28,203.8,5,5,197.0,11
49,353.0,1,1,1.0,12
26,167.6,1,2,100.0,12
22,148.2,1,3,129.0,12
6,101.4,1,4,100.0,12
45,311.7,1,5,100.0,12
43,462.0,2,1,353.0,12
4,112.1,2,2,100.0,12
91,1474.3,2,3,351.0,12
49,553.3,2,4,353.0,12
57,689.4,2,5,101.0,12
88,1068.8,3,1,100.0,12
11,129.8,3,2,106.0,12
25,204.4,3,3,129.0,12
92,1152.9,3,4,1112.0,12
73,784.6,3,5,1012.0,12
88,533.5,4,1,1068.0,12
19,110.5,4,2,112.0,12
24,120.2,4,3,124.0,12
52,235.2,4,4,310.0,12
64,318.8,4,5,349.0,12
45,313.6,5,1,100.0,12
67,560.6,5,2,101.0,12
94,1000.4,5,3,1011.0,12
73,648.8,5,4,689.0,12
34,225.0,5,5,150.0,12
31,144.1,1,1,1.0,13
96,670.6,1,2,144.0,13
68,370.6,1,3,100.0,13
55,269.4,1,4,250.0,13
98,696.4,1,5,499.0,13
10,111.9,2,1,10.0,13
38,208.7,2,2,144.0,13
72,451.4,2,3,399.0,13
96,703.7,2,4,670.0,13
75,479.0,2,5,491.0,13
13,139.5,3,1,121.0,13
69,699.3,3,2,399.0,13
55,499.1,3,3,269.0,13
77,831.3,3,4,700.0,13
97,1219.6,3,5,999.0,13
73,453.7,4,1,100.0,13
34,176.1,4,2,249.0,13
22,133.5,4,3,111.0,13
71,432.3,4,4,499.0,13
95,696.2,4,5,699.0,13
89,941.7,5,1,100.0,13
81,795.4,5,2,899.0,13
82,812.7,5,3,800.0,13
80,776.9,5,4,809.0,13
21,145.3,5,5,133.0,13
56,379.0,1,1,10.0,14
64,463.4,1,2,379.0,14
90,828.7,1,3,100.0,14
76,617.3,1,4,100.0,14
97,948.4,1,5,100.0,14
89,1049.4,2,1,100.0,14
76,803.7,2,2,1049.0,14
59,536.6,2,3,512.0,14
51,431.5,2,4,412.0,14
6,110.4,2,5,12.0,14
66,556.6,3,1,100.0,14
16,124.0,3,2,100.0,14
65,542.2,3,3,556.0,14
51,371.4,3,4,431.0,14
80,771.0,3,5,690.0,14
43,312.1,4,1,291.0,14
39,279.4,4,2,292.0,14
60,476.9,4,3,410.0,14
50,374.4,4,4,391.0,14
34,241.0,4,5,230.0,14
7,100.4,5,1,100.0,14
6,100.1,5,2,100.0,14
1,99.4,5,3,100.0,14
73,448.7,5,4,99.0,14
55,293.3,5,5,349.0,14
60,694.8,1,1,100.0,15
