,task,item,choice,gt,meta_tasks
0,data/test/high_school_biology_test.csv,0,A,A,[]
1,data/test/high_school_biology_test.csv,1,A,A,[]
2,data/test/high_school_biology_test.csv,2,C,C,[]
3,data/test/high_school_biology_test.csv,3,C,A,[]
4,data/test/high_school_biology_test.csv,4,C,C,[]
5,data/test/high_school_biology_test.csv,5,C,C,[]
6,data/test/high_school_biology_test.csv,6,B,B,[]
7,data/test/high_school_biology_test.csv,7,B,B,[]
8,data/test/high_school_biology_test.csv,8,A,A,[]
9,data/test/high_school_biology_test.csv,9,B,C,[]
10,data/test/high_school_biology_test.csv,10,C,C,[]
11,data/test/high_school_biology_test.csv,11,C,B,[]
12,data/test/high_school_biology_test.csv,12,C,D,[]
13,data/test/high_school_biology_test.csv,13,A,D,[]
14,data/test/high_school_biology_test.csv,14,D,D,[]
15,data/test/high_school_biology_test.csv,15,B,B,[]
16,data/test/high_school_biology_test.csv,16,D,C,[]
17,data/test/high_school_biology_test.csv,17,C,B,[]
18,data/test/high_school_biology_test.csv,18,B,B,[]
19,data/test/high_school_biology_test.csv,19,C,C,[]
20,data/test/high_school_biology_test.csv,20,D,D,[]
21,data/test/high_school_biology_test.csv,21,C,C,[]
22,data/test/high_school_biology_test.csv,22,B,A,[]
23,data/test/high_school_biology_test.csv,23,B,B,[]
24,data/test/high_school_biology_test.csv,24,D,B,[]
25,data/test/high_school_biology_test.csv,25,C,C,[]
26,data/test/high_school_biology_test.csv,26,B,B,[]
27,data/test/high_school_biology_test.csv,27,B,C,[]
28,data/test/high_school_biology_test.csv,28,C,C,[]
29,data/test/high_school_biology_test.csv,29,C,C,[]
30,data/test/high_school_biology_test.csv,30,C,D,[]
31,data/test/high_school_biology_test.csv,31,B,B,[]
32,data/test/high_school_biology_test.csv,32,C,C,[]
33,data/test/high_school_biology_test.csv,33,C,C,[]
34,data/test/high_school_biology_test.csv,34,D,D,[]
35,data/test/high_school_biology_test.csv,35,A,C,[]
36,data/test/high_school_biology_test.csv,36,B,B,[]
37,data/test/high_school_biology_test.csv,37,D,D,[]
38,data/test/high_school_biology_test.csv,38,C,C,[]
39,data/test/high_school_biology_test.csv,39,B,B,[]
40,data/test/high_school_biology_test.csv,40,A,A,[]
41,data/test/high_school_biology_test.csv,41,D,D,[]
42,data/test/high_school_biology_test.csv,42,A,B,[]
43,data/test/high_school_biology_test.csv,43,A,A,[]
44,data/test/high_school_biology_test.csv,44,B,B,[]
45,data/test/high_school_biology_test.csv,45,C,C,[]
46,data/test/high_school_biology_test.csv,46,A,D,[]
47,data/test/high_school_biology_test.csv,47,A,A,[]
48,data/test/high_school_biology_test.csv,48,C,B,[]
49,data/test/high_school_biology_test.csv,49,D,C,[]
50,data/test/high_school_biology_test.csv,50,D,D,[]
51,data/test/high_school_biology_test.csv,51,B,A,[]
52,data/test/high_school_biology_test.csv,52,A,A,[]
53,data/test/high_school_biology_test.csv,53,D,D,[]
54,data/test/high_school_biology_test.csv,54,C,D,[]
55,data/test/high_school_biology_test.csv,55,D,D,[]
56,data/test/high_school_biology_test.csv,56,A,C,[]
57,data/test/high_school_biology_test.csv,57,B,B,[]
58,data/test/high_school_biology_test.csv,58,C,C,[]
59,data/test/high_school_biology_test.csv,59,C,D,[]
60,data/test/high_school_biology_test.csv,60,A,D,[]
61,data/test/high_school_biology_test.csv,61,B,D,[]
62,data/test/high_school_biology_test.csv,62,B,A,[]
63,data/test/high_school_biology_test.csv,63,B,C,[]
64,data/test/high_school_biology_test.csv,64,D,D,[]
65,data/test/high_school_biology_test.csv,65,D,B,[]
66,data/test/high_school_biology_test.csv,66,C,C,[]
67,data/test/high_school_biology_test.csv,67,B,C,[]
68,data/test/high_school_biology_test.csv,68,C,C,[]
69,data/test/high_school_biology_test.csv,69,C,C,[]
70,data/test/high_school_biology_test.csv,70,B,B,[]
71,data/test/high_school_biology_test.csv,71,D,D,[]
72,data/test/high_school_biology_test.csv,72,D,D,[]
73,data/test/high_school_biology_test.csv,73,B,A,[]
74,data/test/high_school_biology_test.csv,74,D,D,[]
75,data/test/high_school_biology_test.csv,75,D,D,[]
76,data/test/high_school_biology_test.csv,76,C,D,[]
77,data/test/high_school_biology_test.csv,77,D,D,[]
78,data/test/high_school_biology_test.csv,78,D,C,[]
79,data/test/high_school_biology_test.csv,79,D,D,[]
80,data/test/high_school_biology_test.csv,80,C,C,[]
81,data/test/high_school_biology_test.csv,81,B,B,[]
82,data/test/high_school_biology_test.csv,82,D,C,[]
83,data/test/high_school_biology_test.csv,83,B,C,[]
84,data/test/high_school_biology_test.csv,84,D,D,[]
85,data/test/high_school_biology_test.csv,85,C,C,[]
86,data/test/high_school_biology_test.csv,86,D,D,[]
87,data/test/high_school_biology_test.csv,87,C,C,[]
88,data/test/high_school_biology_test.csv,88,C,C,[]
89,data/test/high_school_biology_test.csv,89,B,B,[]
90,data/test/high_school_biology_test.csv,90,C,C,[]
91,data/test/high_school_biology_test.csv,91,D,C,[]
92,data/test/high_school_biology_test.csv,92,C,C,[]
93,data/test/high_school_biology_test.csv,93,C,D,[]
94,data/test/high_school_biology_test.csv,94,A,B,[]
95,data/test/high_school_biology_test.csv,95,C,C,[]
96,data/test/high_school_biology_test.csv,96,B,B,[]
97,data/test/high_school_biology_test.csv,97,B,B,[]
