,task,item,choice,gt,meta_tasks
0,data/test/college_physics_test.csv,0,C,B,['anatomy' 'college chemistry']
1,data/test/college_physics_test.csv,1,D,C,['elementary mathematics' 'college chemistry']
2,data/test/college_physics_test.csv,2,C,C,['abstract algebra' 'anatomy']
3,data/test/college_physics_test.csv,3,B,A,['astronomy' 'high school mathematics']
4,data/test/college_physics_test.csv,4,B,B,['elementary mathematics' 'college biology']
5,data/test/college_physics_test.csv,5,C,C,['computer security' 'high school chemistry']
6,data/test/college_physics_test.csv,6,D,D,['astronomy' 'abstract algebra']
7,data/test/college_physics_test.csv,7,C,A,['elementary mathematics' 'high school biology']
8,data/test/college_physics_test.csv,8,D,A,['college chemistry' 'high school chemistry']
9,data/test/college_physics_test.csv,9,B,D,['elementary mathematics' 'machine learning']
10,data/test/college_physics_test.csv,10,B,D,['college computer science' 'college biology']
11,data/test/college_physics_test.csv,11,C,D,['high school biology' 'college computer science']
12,data/test/college_physics_test.csv,12,D,D,['machine learning' 'high school statistics']
13,data/test/college_physics_test.csv,13,A,B,['high school chemistry' 'conceptual physics']
14,data/test/college_physics_test.csv,14,C,A,['astronomy' 'high school mathematics']
15,data/test/college_physics_test.csv,15,D,D,['machine learning' 'college mathematics']
16,data/test/college_physics_test.csv,16,D,B,['machine learning' 'college chemistry']
17,data/test/college_physics_test.csv,17,D,A,['high school physics' 'astronomy']
18,data/test/college_physics_test.csv,18,D,B,['high school biology' 'college biology']
19,data/test/college_physics_test.csv,19,C,A,['college mathematics' 'high school chemistry']
20,data/test/college_physics_test.csv,20,C,C,['elementary mathematics' 'college biology']
21,data/test/college_physics_test.csv,21,B,D,['high school statistics' 'college computer science']
22,data/test/college_physics_test.csv,22,C,B,['astronomy' 'elementary mathematics']
23,data/test/college_physics_test.csv,23,C,C,['college biology' 'conceptual physics']
24,data/test/college_physics_test.csv,24,B,B,['college computer science' 'computer security']
25,data/test/college_physics_test.csv,25,D,D,['high school statistics' 'machine learning']
26,data/test/college_physics_test.csv,26,C,A,['college mathematics' 'college chemistry']
27,data/test/college_physics_test.csv,27,C,B,['abstract algebra' 'high school computer science']
28,data/test/college_physics_test.csv,28,A,B,['high school biology' 'anatomy']
29,data/test/college_physics_test.csv,29,B,D,['machine learning' 'electrical engineering']
30,data/test/college_physics_test.csv,30,D,D,['high school biology' 'college computer science']
31,data/test/college_physics_test.csv,31,D,D,['anatomy' 'astronomy']
32,data/test/college_physics_test.csv,32,C,B,['high school chemistry' 'high school statistics']
33,data/test/college_physics_test.csv,33,B,D,['computer security' 'conceptual physics']
34,data/test/college_physics_test.csv,34,B,D,['astronomy' 'electrical engineering']
35,data/test/college_physics_test.csv,35,C,D,['college chemistry' 'astronomy']
36,data/test/college_physics_test.csv,36,C,D,['conceptual physics' 'high school biology']
37,data/test/college_physics_test.csv,37,A,A,['high school biology' 'college computer science']
38,data/test/college_physics_test.csv,38,D,C,['conceptual physics' 'anatomy']
39,data/test/college_physics_test.csv,39,D,D,['high school statistics' 'machine learning']
40,data/test/college_physics_test.csv,40,C,D,['electrical engineering' 'computer security']
41,data/test/college_physics_test.csv,41,D,B,['computer security' 'elementary mathematics']
42,data/test/college_physics_test.csv,42,D,C,['elementary mathematics' 'anatomy']
43,data/test/college_physics_test.csv,43,C,B,['abstract algebra' 'conceptual physics']
44,data/test/college_physics_test.csv,44,C,B,['computer security' 'college computer science']
45,data/test/college_physics_test.csv,45,D,B,['college chemistry' 'high school mathematics']
46,data/test/college_physics_test.csv,46,C,C,['college chemistry' 'computer security']
47,data/test/college_physics_test.csv,47,C,D,['high school computer science' 'machine learning']
48,data/test/college_physics_test.csv,48,C,D,['high school chemistry' 'high school physics']
49,data/test/college_physics_test.csv,49,D,D,['high school physics' 'abstract algebra']
50,data/test/college_physics_test.csv,50,D,B,['electrical engineering' 'elementary mathematics']
51,data/test/college_physics_test.csv,51,B,A,['college mathematics' 'college computer science']
52,data/test/college_physics_test.csv,52,A,A,['high school physics' 'machine learning']
53,data/test/college_physics_test.csv,53,C,D,['machine learning' 'college computer science']
54,data/test/college_physics_test.csv,54,C,C,['high school statistics' 'conceptual physics']
55,data/test/college_physics_test.csv,55,C,D,['high school mathematics' 'college chemistry']
56,data/test/college_physics_test.csv,56,C,C,['high school mathematics' 'college mathematics']
57,data/test/college_physics_test.csv,57,D,D,['college computer science' 'high school mathematics']
58,data/test/college_physics_test.csv,58,B,D,['high school biology' 'high school physics']
59,data/test/college_physics_test.csv,59,C,C,['anatomy' 'machine learning']
60,data/test/college_physics_test.csv,60,A,D,['abstract algebra' 'high school mathematics']
