,task,item,choice,gt,meta_tasks
0,data/test/high_school_macroeconomics_test.csv,0,B,B,['sociology' 'security studies']
1,data/test/high_school_macroeconomics_test.csv,1,D,D,['us foreign policy' 'sociology']
2,data/test/high_school_macroeconomics_test.csv,2,B,D,['human sexuality' 'high school government and politics']
3,data/test/high_school_macroeconomics_test.csv,3,C,C,['human sexuality' 'public relations']
4,data/test/high_school_macroeconomics_test.csv,4,B,B,['high school geography' 'econometrics']
5,data/test/high_school_macroeconomics_test.csv,5,B,B,['high school government and politics' 'high school microeconomics']
6,data/test/high_school_macroeconomics_test.csv,6,D,D,['human sexuality' 'professional psychology']
7,data/test/high_school_macroeconomics_test.csv,7,D,D,['professional psychology' 'us foreign policy']
8,data/test/high_school_macroeconomics_test.csv,8,D,D,['professional psychology' 'public relations']
9,data/test/high_school_macroeconomics_test.csv,9,D,A,['high school geography' 'high school psychology']
10,data/test/high_school_macroeconomics_test.csv,10,C,B,['high school psychology' 'econometrics']
11,data/test/high_school_macroeconomics_test.csv,11,D,D,['high school government and politics' 'professional psychology']
12,data/test/high_school_macroeconomics_test.csv,12,D,D,['high school microeconomics' 'security studies']
13,data/test/high_school_macroeconomics_test.csv,13,C,D,['high school geography' 'public relations']
14,data/test/high_school_macroeconomics_test.csv,14,A,A,['sociology' 'human sexuality']
15,data/test/high_school_macroeconomics_test.csv,15,D,B,['high school psychology' 'econometrics']
16,data/test/high_school_macroeconomics_test.csv,16,D,D,['high school psychology' 'econometrics']
17,data/test/high_school_macroeconomics_test.csv,17,B,B,['sociology' 'public relations']
18,data/test/high_school_macroeconomics_test.csv,18,D,B,['us foreign policy' 'security studies']
19,data/test/high_school_macroeconomics_test.csv,19,B,B,['us foreign policy' 'security studies']
20,data/test/high_school_macroeconomics_test.csv,20,D,D,['us foreign policy' 'professional psychology']
21,data/test/high_school_macroeconomics_test.csv,21,C,A,['high school microeconomics' 'high school geography']
22,data/test/high_school_macroeconomics_test.csv,22,B,B,['public relations' 'high school geography']
23,data/test/high_school_macroeconomics_test.csv,23,B,D,['high school geography' 'high school psychology']
24,data/test/high_school_macroeconomics_test.csv,24,B,B,['high school geography' 'professional psychology']
25,data/test/high_school_macroeconomics_test.csv,25,C,D,['public relations' 'professional psychology']
26,data/test/high_school_macroeconomics_test.csv,26,D,D,['us foreign policy' 'security studies']
27,data/test/high_school_macroeconomics_test.csv,27,C,B,['security studies' 'sociology']
28,data/test/high_school_macroeconomics_test.csv,28,A,B,['professional psychology' 'security studies']
